#    L    TT             EE             BB             TE             PP             TP             EP          
  7324    0.46249E+00   -0.47480E-05    0.49584E-07   -0.29845E-04    0.67378E-10    0.63918E-08    0.19046E-11
  7325    0.46221E+00   -0.47729E-05    0.49534E-07   -0.29962E-04    0.67349E-10    0.63885E-08    0.19005E-11
  7326    0.46194E+00   -0.47975E-05    0.49485E-07   -0.30079E-04    0.67321E-10    0.63853E-08    0.18964E-11
  7327    0.46166E+00   -0.48221E-05    0.49436E-07   -0.30195E-04    0.67293E-10    0.63821E-08    0.18923E-11
  7328    0.46138E+00   -0.48466E-05    0.49386E-07   -0.30310E-04    0.67265E-10    0.63789E-08    0.18883E-11
  7329    0.46110E+00   -0.48709E-05    0.49337E-07   -0.30424E-04    0.67236E-10    0.63756E-08    0.18842E-11
  7330    0.46082E+00   -0.48951E-05    0.49288E-07   -0.30538E-04    0.67208E-10    0.63724E-08    0.18802E-11
  7331    0.46053E+00   -0.49192E-05    0.49239E-07   -0.30650E-04    0.67180E-10    0.63692E-08    0.18762E-11
  7332    0.46025E+00   -0.49432E-05    0.49190E-07   -0.30763E-04    0.67152E-10    0.63660E-08    0.18722E-11
  7333    0.45997E+00   -0.49670E-05    0.49141E-07   -0.30874E-04    0.67123E-10    0.63628E-08    0.18682E-11
  7334    0.45968E+00   -0.49908E-05    0.49092E-07   -0.30984E-04    0.67095E-10    0.63596E-08    0.18642E-11
  7335    0.45940E+00   -0.50144E-05    0.49043E-07   -0.31094E-04    0.67067E-10    0.63564E-08    0.18603E-11
  7336    0.45911E+00   -0.50379E-05    0.48994E-07   -0.31203E-04    0.67039E-10    0.63532E-08    0.18564E-11
  7337    0.45883E+00   -0.50613E-05    0.48945E-07   -0.31312E-04    0.67011E-10    0.63500E-08    0.18525E-11
  7338    0.45854E+00   -0.50846E-05    0.48896E-07   -0.31419E-04    0.66983E-10    0.63468E-08    0.18486E-11
  7339    0.45825E+00   -0.51077E-05    0.48848E-07   -0.31526E-04    0.66955E-10    0.63436E-08    0.18447E-11
  7340    0.45796E+00   -0.51308E-05    0.48799E-07   -0.31633E-04    0.66926E-10    0.63404E-08    0.18409E-11
  7341    0.45767E+00   -0.51537E-05    0.48750E-07   -0.31738E-04    0.66898E-10    0.63372E-08    0.18370E-11
  7342    0.45738E+00   -0.51765E-05    0.48702E-07   -0.31843E-04    0.66870E-10    0.63340E-08    0.18332E-11
  7343    0.45709E+00   -0.51992E-05    0.48653E-07   -0.31947E-04    0.66842E-10    0.63308E-08    0.18294E-11
  7344    0.45679E+00   -0.52218E-05    0.48605E-07   -0.32050E-04    0.66814E-10    0.63277E-08    0.18256E-11
  7345    0.45650E+00   -0.52442E-05    0.48556E-07   -0.32152E-04    0.66786E-10    0.63245E-08    0.18219E-11
  7346    0.45620E+00   -0.52666E-05    0.48508E-07   -0.32254E-04    0.66758E-10    0.63213E-08    0.18181E-11
  7347    0.45591E+00   -0.52888E-05    0.48459E-07   -0.32355E-04    0.66730E-10    0.63181E-08    0.18144E-11
  7348    0.45561E+00   -0.53109E-05    0.48411E-07   -0.32455E-04    0.66702E-10    0.63150E-08    0.18107E-11
  7349    0.45531E+00   -0.53329E-05    0.48363E-07   -0.32555E-04    0.66674E-10    0.63118E-08    0.18070E-11
  7350    0.45502E+00   -0.53548E-05    0.48315E-07   -0.32654E-04    0.66646E-10    0.63086E-08    0.18033E-11
  7351    0.45472E+00   -0.53765E-05    0.48266E-07   -0.32752E-04    0.66618E-10    0.63055E-08    0.17997E-11
  7352    0.45442E+00   -0.53982E-05    0.48218E-07   -0.32849E-04    0.66590E-10    0.63023E-08    0.17960E-11
  7353    0.45412E+00   -0.54197E-05    0.48170E-07   -0.32946E-04    0.66562E-10    0.62991E-08    0.17924E-11
  7354    0.45382E+00   -0.54412E-05    0.48122E-07   -0.33042E-04    0.66534E-10    0.62960E-08    0.17888E-11
  7355    0.45351E+00   -0.54625E-05    0.48074E-07   -0.33137E-04    0.66507E-10    0.62928E-08    0.17852E-11
  7356    0.45321E+00   -0.54837E-05    0.48026E-07   -0.33232E-04    0.66479E-10    0.62897E-08    0.17816E-11
  7357    0.45291E+00   -0.55047E-05    0.47978E-07   -0.33326E-04    0.66451E-10    0.62865E-08    0.17781E-11
  7358    0.45260E+00   -0.55257E-05    0.47930E-07   -0.33419E-04    0.66423E-10    0.62834E-08    0.17746E-11
  7359    0.45230E+00   -0.55466E-05    0.47883E-07   -0.33511E-04    0.66395E-10    0.62802E-08    0.17710E-11
  7360    0.45199E+00   -0.55673E-05    0.47835E-07   -0.33603E-04    0.66367E-10    0.62771E-08    0.17675E-11
  7361    0.45168E+00   -0.55879E-05    0.47787E-07   -0.33694E-04    0.66339E-10    0.62739E-08    0.17640E-11
  7362    0.45138E+00   -0.56084E-05    0.47739E-07   -0.33784E-04    0.66312E-10    0.62708E-08    0.17606E-11
  7363    0.45107E+00   -0.56288E-05    0.47692E-07   -0.33873E-04    0.66284E-10    0.62677E-08    0.17571E-11
  7364    0.45076E+00   -0.56491E-05    0.47644E-07   -0.33962E-04    0.66256E-10    0.62645E-08    0.17537E-11
  7365    0.45045E+00   -0.56693E-05    0.47597E-07   -0.34050E-04    0.66228E-10    0.62614E-08    0.17503E-11
  7366    0.45014E+00   -0.56894E-05    0.47549E-07   -0.34138E-04    0.66200E-10    0.62583E-08    0.17469E-11
  7367    0.44982E+00   -0.57093E-05    0.47502E-07   -0.34224E-04    0.66173E-10    0.62551E-08    0.17435E-11
  7368    0.44951E+00   -0.57291E-05    0.47454E-07   -0.34310E-04    0.66145E-10    0.62520E-08    0.17401E-11
  7369    0.44920E+00   -0.57489E-05    0.47407E-07   -0.34396E-04    0.66117E-10    0.62489E-08    0.17368E-11
  7370    0.44888E+00   -0.57685E-05    0.47360E-07   -0.34480E-04    0.66090E-10    0.62458E-08    0.17335E-11
  7371    0.44857E+00   -0.57880E-05    0.47312E-07   -0.34564E-04    0.66062E-10    0.62426E-08    0.17302E-11
  7372    0.44825E+00   -0.58074E-05    0.47265E-07   -0.34647E-04    0.66034E-10    0.62395E-08    0.17269E-11
  7373    0.44794E+00   -0.58266E-05    0.47218E-07   -0.34730E-04    0.66007E-10    0.62364E-08    0.17236E-11
  7374    0.44762E+00   -0.58458E-05    0.47171E-07   -0.34812E-04    0.65979E-10    0.62333E-08    0.17203E-11
  7375    0.44730E+00   -0.58649E-05    0.47124E-07   -0.34893E-04    0.65951E-10    0.62302E-08    0.17171E-11
  7376    0.44698E+00   -0.58838E-05    0.47077E-07   -0.34973E-04    0.65924E-10    0.62271E-08    0.17138E-11
  7377    0.44666E+00   -0.59026E-05    0.47030E-07   -0.35053E-04    0.65896E-10    0.62240E-08    0.17106E-11
  7378    0.44634E+00   -0.59214E-05    0.46983E-07   -0.35132E-04    0.65868E-10    0.62209E-08    0.17074E-11
  7379    0.44602E+00   -0.59400E-05    0.46936E-07   -0.35210E-04    0.65841E-10    0.62178E-08    0.17043E-11
  7380    0.44570E+00   -0.59585E-05    0.46889E-07   -0.35288E-04    0.65813E-10    0.62147E-08    0.17011E-11
  7381    0.44537E+00   -0.59769E-05    0.46842E-07   -0.35364E-04    0.65786E-10    0.62116E-08    0.16980E-11
  7382    0.44505E+00   -0.59952E-05    0.46796E-07   -0.35441E-04    0.65758E-10    0.62085E-08    0.16948E-11
  7383    0.44473E+00   -0.60133E-05    0.46749E-07   -0.35516E-04    0.65731E-10    0.62054E-08    0.16917E-11
  7384    0.44440E+00   -0.60314E-05    0.46702E-07   -0.35591E-04    0.65703E-10    0.62023E-08    0.16886E-11
  7385    0.44407E+00   -0.60493E-05    0.46656E-07   -0.35665E-04    0.65675E-10    0.61992E-08    0.16855E-11
  7386    0.44375E+00   -0.60672E-05    0.46609E-07   -0.35739E-04    0.65648E-10    0.61961E-08    0.16825E-11
  7387    0.44342E+00   -0.60849E-05    0.46562E-07   -0.35811E-04    0.65620E-10    0.61931E-08    0.16794E-11
  7388    0.44309E+00   -0.61026E-05    0.46516E-07   -0.35883E-04    0.65593E-10    0.61900E-08    0.16764E-11
  7389    0.44276E+00   -0.61201E-05    0.46470E-07   -0.35955E-04    0.65566E-10    0.61869E-08    0.16734E-11
  7390    0.44243E+00   -0.61375E-05    0.46423E-07   -0.36026E-04    0.65538E-10    0.61838E-08    0.16704E-11
  7391    0.44210E+00   -0.61548E-05    0.46377E-07   -0.36096E-04    0.65511E-10    0.61807E-08    0.16674E-11
  7392    0.44177E+00   -0.61720E-05    0.46330E-07   -0.36165E-04    0.65483E-10    0.61777E-08    0.16645E-11
  7393    0.44144E+00   -0.61891E-05    0.46284E-07   -0.36234E-04    0.65456E-10    0.61746E-08    0.16615E-11
  7394    0.44110E+00   -0.62060E-05    0.46238E-07   -0.36302E-04    0.65428E-10    0.61715E-08    0.16586E-11
  7395    0.44077E+00   -0.62229E-05    0.46192E-07   -0.36369E-04    0.65401E-10    0.61685E-08    0.16557E-11
  7396    0.44044E+00   -0.62397E-05    0.46146E-07   -0.36436E-04    0.65374E-10    0.61654E-08    0.16528E-11
  7397    0.44010E+00   -0.62563E-05    0.46100E-07   -0.36502E-04    0.65346E-10    0.61624E-08    0.16499E-11
  7398    0.43976E+00   -0.62729E-05    0.46054E-07   -0.36567E-04    0.65319E-10    0.61593E-08    0.16470E-11
  7399    0.43943E+00   -0.62893E-05    0.46008E-07   -0.36631E-04    0.65292E-10    0.61562E-08    0.16442E-11
  7400    0.43909E+00   -0.63056E-05    0.45962E-07   -0.36695E-04    0.65264E-10    0.61532E-08    0.16414E-11
  7401    0.43875E+00   -0.63218E-05    0.45916E-07   -0.36759E-04    0.65237E-10    0.61501E-08    0.16385E-11
  7402    0.43841E+00   -0.63380E-05    0.45870E-07   -0.36821E-04    0.65210E-10    0.61471E-08    0.16357E-11
  7403    0.43807E+00   -0.63540E-05    0.45824E-07   -0.36883E-04    0.65182E-10    0.61440E-08    0.16330E-11
  7404    0.43773E+00   -0.63699E-05    0.45778E-07   -0.36944E-04    0.65155E-10    0.61410E-08    0.16302E-11
  7405    0.43739E+00   -0.63857E-05    0.45733E-07   -0.37005E-04    0.65128E-10    0.61380E-08    0.16274E-11
  7406    0.43705E+00   -0.64014E-05    0.45687E-07   -0.37065E-04    0.65101E-10    0.61349E-08    0.16247E-11
  7407    0.43671E+00   -0.64170E-05    0.45641E-07   -0.37124E-04    0.65073E-10    0.61319E-08    0.16220E-11
  7408    0.43636E+00   -0.64324E-05    0.45596E-07   -0.37183E-04    0.65046E-10    0.61289E-08    0.16193E-11
  7409    0.43602E+00   -0.64478E-05    0.45550E-07   -0.37241E-04    0.65019E-10    0.61258E-08    0.16166E-11
  7410    0.43567E+00   -0.64631E-05    0.45505E-07   -0.37298E-04    0.64992E-10    0.61228E-08    0.16139E-11
  7411    0.43533E+00   -0.64782E-05    0.45459E-07   -0.37355E-04    0.64964E-10    0.61198E-08    0.16113E-11
  7412    0.43498E+00   -0.64933E-05    0.45414E-07   -0.37411E-04    0.64937E-10    0.61167E-08    0.16086E-11
  7413    0.43463E+00   -0.65083E-05    0.45368E-07   -0.37466E-04    0.64910E-10    0.61137E-08    0.16060E-11
  7414    0.43429E+00   -0.65231E-05    0.45323E-07   -0.37521E-04    0.64883E-10    0.61107E-08    0.16034E-11
  7415    0.43394E+00   -0.65378E-05    0.45278E-07   -0.37575E-04    0.64856E-10    0.61077E-08    0.16008E-11
  7416    0.43359E+00   -0.65525E-05    0.45233E-07   -0.37628E-04    0.64829E-10    0.61047E-08    0.15983E-11
  7417    0.43324E+00   -0.65670E-05    0.45187E-07   -0.37681E-04    0.64802E-10    0.61016E-08    0.15957E-11
  7418    0.43289E+00   -0.65815E-05    0.45142E-07   -0.37733E-04    0.64775E-10    0.60986E-08    0.15932E-11
  7419    0.43254E+00   -0.65958E-05    0.45097E-07   -0.37784E-04    0.64747E-10    0.60956E-08    0.15906E-11
  7420    0.43218E+00   -0.66100E-05    0.45052E-07   -0.37835E-04    0.64720E-10    0.60926E-08    0.15881E-11
  7421    0.43183E+00   -0.66241E-05    0.45007E-07   -0.37885E-04    0.64693E-10    0.60896E-08    0.15856E-11
  7422    0.43148E+00   -0.66381E-05    0.44962E-07   -0.37934E-04    0.64666E-10    0.60866E-08    0.15831E-11
  7423    0.43112E+00   -0.66521E-05    0.44917E-07   -0.37983E-04    0.64639E-10    0.60836E-08    0.15807E-11
  7424    0.43077E+00   -0.66659E-05    0.44872E-07   -0.38031E-04    0.64612E-10    0.60806E-08    0.15782E-11
  7425    0.43041E+00   -0.66796E-05    0.44827E-07   -0.38079E-04    0.64585E-10    0.60776E-08    0.15758E-11
  7426    0.43005E+00   -0.66932E-05    0.44783E-07   -0.38126E-04    0.64558E-10    0.60746E-08    0.15734E-11
  7427    0.42970E+00   -0.67067E-05    0.44738E-07   -0.38172E-04    0.64531E-10    0.60716E-08    0.15710E-11
  7428    0.42934E+00   -0.67201E-05    0.44693E-07   -0.38217E-04    0.64504E-10    0.60686E-08    0.15686E-11
  7429    0.42898E+00   -0.67334E-05    0.44648E-07   -0.38262E-04    0.64477E-10    0.60656E-08    0.15662E-11
  7430    0.42862E+00   -0.67466E-05    0.44604E-07   -0.38307E-04    0.64450E-10    0.60627E-08    0.15639E-11
  7431    0.42826E+00   -0.67597E-05    0.44559E-07   -0.38350E-04    0.64423E-10    0.60597E-08    0.15615E-11
  7432    0.42790E+00   -0.67726E-05    0.44515E-07   -0.38393E-04    0.64396E-10    0.60567E-08    0.15592E-11
  7433    0.42754E+00   -0.67855E-05    0.44470E-07   -0.38436E-04    0.64370E-10    0.60537E-08    0.15569E-11
  7434    0.42718E+00   -0.67983E-05    0.44426E-07   -0.38477E-04    0.64343E-10    0.60507E-08    0.15546E-11
  7435    0.42681E+00   -0.68110E-05    0.44381E-07   -0.38518E-04    0.64316E-10    0.60478E-08    0.15523E-11
  7436    0.42645E+00   -0.68236E-05    0.44337E-07   -0.38559E-04    0.64289E-10    0.60448E-08    0.15501E-11
  7437    0.42609E+00   -0.68361E-05    0.44293E-07   -0.38599E-04    0.64262E-10    0.60418E-08    0.15478E-11
  7438    0.42572E+00   -0.68485E-05    0.44248E-07   -0.38638E-04    0.64235E-10    0.60389E-08    0.15456E-11
  7439    0.42535E+00   -0.68607E-05    0.44204E-07   -0.38676E-04    0.64208E-10    0.60359E-08    0.15434E-11
  7440    0.42499E+00   -0.68729E-05    0.44160E-07   -0.38714E-04    0.64182E-10    0.60329E-08    0.15412E-11
  7441    0.42462E+00   -0.68850E-05    0.44116E-07   -0.38752E-04    0.64155E-10    0.60300E-08    0.15390E-11
  7442    0.42425E+00   -0.68970E-05    0.44072E-07   -0.38788E-04    0.64128E-10    0.60270E-08    0.15368E-11
  7443    0.42389E+00   -0.69088E-05    0.44028E-07   -0.38824E-04    0.64101E-10    0.60241E-08    0.15347E-11
  7444    0.42352E+00   -0.69206E-05    0.43984E-07   -0.38860E-04    0.64074E-10    0.60211E-08    0.15325E-11
  7445    0.42315E+00   -0.69323E-05    0.43940E-07   -0.38895E-04    0.64048E-10    0.60181E-08    0.15304E-11
  7446    0.42278E+00   -0.69439E-05    0.43896E-07   -0.38929E-04    0.64021E-10    0.60152E-08    0.15283E-11
  7447    0.42241E+00   -0.69554E-05    0.43852E-07   -0.38962E-04    0.63994E-10    0.60122E-08    0.15262E-11
  7448    0.42203E+00   -0.69667E-05    0.43808E-07   -0.38995E-04    0.63967E-10    0.60093E-08    0.15241E-11
  7449    0.42166E+00   -0.69780E-05    0.43764E-07   -0.39028E-04    0.63941E-10    0.60064E-08    0.15221E-11
  7450    0.42129E+00   -0.69892E-05    0.43721E-07   -0.39059E-04    0.63914E-10    0.60034E-08    0.15200E-11
  7451    0.42091E+00   -0.70003E-05    0.43677E-07   -0.39090E-04    0.63887E-10    0.60005E-08    0.15180E-11
  7452    0.42054E+00   -0.70113E-05    0.43633E-07   -0.39121E-04    0.63861E-10    0.59975E-08    0.15160E-11
  7453    0.42016E+00   -0.70222E-05    0.43590E-07   -0.39151E-04    0.63834E-10    0.59946E-08    0.15139E-11
  7454    0.41979E+00   -0.70330E-05    0.43546E-07   -0.39180E-04    0.63807E-10    0.59917E-08    0.15120E-11
  7455    0.41941E+00   -0.70436E-05    0.43503E-07   -0.39209E-04    0.63781E-10    0.59887E-08    0.15100E-11
  7456    0.41904E+00   -0.70542E-05    0.43459E-07   -0.39237E-04    0.63754E-10    0.59858E-08    0.15080E-11
  7457    0.41866E+00   -0.70647E-05    0.43416E-07   -0.39264E-04    0.63728E-10    0.59829E-08    0.15061E-11
  7458    0.41828E+00   -0.70751E-05    0.43372E-07   -0.39291E-04    0.63701E-10    0.59800E-08    0.15042E-11
  7459    0.41790E+00   -0.70854E-05    0.43329E-07   -0.39317E-04    0.63674E-10    0.59770E-08    0.15022E-11
  7460    0.41752E+00   -0.70956E-05    0.43286E-07   -0.39343E-04    0.63648E-10    0.59741E-08    0.15003E-11
  7461    0.41714E+00   -0.71057E-05    0.43242E-07   -0.39368E-04    0.63621E-10    0.59712E-08    0.14984E-11
  7462    0.41676E+00   -0.71157E-05    0.43199E-07   -0.39392E-04    0.63595E-10    0.59683E-08    0.14966E-11
  7463    0.41638E+00   -0.71257E-05    0.43156E-07   -0.39416E-04    0.63568E-10    0.59654E-08    0.14947E-11
  7464    0.41600E+00   -0.71355E-05    0.43113E-07   -0.39439E-04    0.63542E-10    0.59625E-08    0.14929E-11
  7465    0.41561E+00   -0.71452E-05    0.43070E-07   -0.39461E-04    0.63515E-10    0.59596E-08    0.14911E-11
  7466    0.41523E+00   -0.71548E-05    0.43027E-07   -0.39483E-04    0.63489E-10    0.59566E-08    0.14892E-11
  7467    0.41484E+00   -0.71643E-05    0.42984E-07   -0.39505E-04    0.63462E-10    0.59537E-08    0.14874E-11
  7468    0.41446E+00   -0.71738E-05    0.42941E-07   -0.39525E-04    0.63436E-10    0.59508E-08    0.14857E-11
  7469    0.41407E+00   -0.71831E-05    0.42898E-07   -0.39546E-04    0.63409E-10    0.59479E-08    0.14839E-11
  7470    0.41369E+00   -0.71923E-05    0.42855E-07   -0.39565E-04    0.63383E-10    0.59450E-08    0.14821E-11
  7471    0.41330E+00   -0.72015E-05    0.42812E-07   -0.39584E-04    0.63356E-10    0.59421E-08    0.14804E-11
  7472    0.41291E+00   -0.72105E-05    0.42769E-07   -0.39603E-04    0.63330E-10    0.59392E-08    0.14787E-11
  7473    0.41253E+00   -0.72195E-05    0.42726E-07   -0.39620E-04    0.63303E-10    0.59364E-08    0.14770E-11
  7474    0.41214E+00   -0.72283E-05    0.42684E-07   -0.39637E-04    0.63277E-10    0.59335E-08    0.14753E-11
  7475    0.41175E+00   -0.72371E-05    0.42641E-07   -0.39654E-04    0.63251E-10    0.59306E-08    0.14736E-11
  7476    0.41136E+00   -0.72457E-05    0.42598E-07   -0.39670E-04    0.63224E-10    0.59277E-08    0.14719E-11
  7477    0.41097E+00   -0.72543E-05    0.42556E-07   -0.39685E-04    0.63198E-10    0.59248E-08    0.14703E-11
  7478    0.41058E+00   -0.72628E-05    0.42513E-07   -0.39700E-04    0.63172E-10    0.59219E-08    0.14686E-11
  7479    0.41018E+00   -0.72712E-05    0.42471E-07   -0.39715E-04    0.63145E-10    0.59190E-08    0.14670E-11
  7480    0.40979E+00   -0.72794E-05    0.42428E-07   -0.39728E-04    0.63119E-10    0.59162E-08    0.14654E-11
  7481    0.40940E+00   -0.72876E-05    0.42386E-07   -0.39741E-04    0.63093E-10    0.59133E-08    0.14638E-11
  7482    0.40900E+00   -0.72957E-05    0.42343E-07   -0.39754E-04    0.63066E-10    0.59104E-08    0.14622E-11
  7483    0.40861E+00   -0.73037E-05    0.42301E-07   -0.39766E-04    0.63040E-10    0.59076E-08    0.14606E-11
  7484    0.40822E+00   -0.73117E-05    0.42259E-07   -0.39777E-04    0.63014E-10    0.59047E-08    0.14591E-11
  7485    0.40782E+00   -0.73195E-05    0.42216E-07   -0.39788E-04    0.62987E-10    0.59018E-08    0.14576E-11
  7486    0.40742E+00   -0.73272E-05    0.42174E-07   -0.39798E-04    0.62961E-10    0.58990E-08    0.14560E-11
  7487    0.40703E+00   -0.73348E-05    0.42132E-07   -0.39807E-04    0.62935E-10    0.58961E-08    0.14545E-11
  7488    0.40663E+00   -0.73424E-05    0.42090E-07   -0.39816E-04    0.62909E-10    0.58932E-08    0.14530E-11
  7489    0.40623E+00   -0.73498E-05    0.42048E-07   -0.39825E-04    0.62883E-10    0.58904E-08    0.14515E-11
  7490    0.40583E+00   -0.73572E-05    0.42006E-07   -0.39833E-04    0.62856E-10    0.58875E-08    0.14501E-11
  7491    0.40543E+00   -0.73644E-05    0.41964E-07   -0.39840E-04    0.62830E-10    0.58847E-08    0.14486E-11
  7492    0.40503E+00   -0.73716E-05    0.41922E-07   -0.39846E-04    0.62804E-10    0.58818E-08    0.14472E-11
  7493    0.40463E+00   -0.73787E-05    0.41880E-07   -0.39853E-04    0.62778E-10    0.58790E-08    0.14457E-11
  7494    0.40423E+00   -0.73857E-05    0.41838E-07   -0.39858E-04    0.62752E-10    0.58761E-08    0.14443E-11
  7495    0.40383E+00   -0.73926E-05    0.41796E-07   -0.39863E-04    0.62725E-10    0.58733E-08    0.14429E-11
  7496    0.40343E+00   -0.73994E-05    0.41754E-07   -0.39867E-04    0.62699E-10    0.58704E-08    0.14415E-11
  7497    0.40303E+00   -0.74061E-05    0.41713E-07   -0.39871E-04    0.62673E-10    0.58676E-08    0.14402E-11
  7498    0.40262E+00   -0.74127E-05    0.41671E-07   -0.39875E-04    0.62647E-10    0.58647E-08    0.14388E-11
  7499    0.40222E+00   -0.74192E-05    0.41629E-07   -0.39877E-04    0.62621E-10    0.58619E-08    0.14375E-11
  7500    0.40182E+00   -0.74257E-05    0.41588E-07   -0.39879E-04    0.62595E-10    0.58591E-08    0.14361E-11
  7501    0.40141E+00   -0.74320E-05    0.41546E-07   -0.39881E-04    0.62569E-10    0.58562E-08    0.14348E-11
  7502    0.40100E+00   -0.74383E-05    0.41504E-07   -0.39882E-04    0.62543E-10    0.58534E-08    0.14335E-11
  7503    0.40060E+00   -0.74444E-05    0.41463E-07   -0.39882E-04    0.62517E-10    0.58506E-08    0.14322E-11
  7504    0.40019E+00   -0.74505E-05    0.41421E-07   -0.39882E-04    0.62491E-10    0.58478E-08    0.14310E-11
  7505    0.39978E+00   -0.74565E-05    0.41380E-07   -0.39882E-04    0.62465E-10    0.58449E-08    0.14297E-11
  7506    0.39938E+00   -0.74624E-05    0.41339E-07   -0.39880E-04    0.62439E-10    0.58421E-08    0.14284E-11
  7507    0.39897E+00   -0.74682E-05    0.41297E-07   -0.39879E-04    0.62413E-10    0.58393E-08    0.14272E-11
  7508    0.39856E+00   -0.74739E-05    0.41256E-07   -0.39876E-04    0.62387E-10    0.58365E-08    0.14260E-11
  7509    0.39815E+00   -0.74795E-05    0.41215E-07   -0.39873E-04    0.62361E-10    0.58337E-08    0.14248E-11
  7510    0.39774E+00   -0.74851E-05    0.41174E-07   -0.39870E-04    0.62335E-10    0.58308E-08    0.14236E-11
  7511    0.39733E+00   -0.74905E-05    0.41132E-07   -0.39866E-04    0.62309E-10    0.58280E-08    0.14224E-11
  7512    0.39692E+00   -0.74959E-05    0.41091E-07   -0.39861E-04    0.62283E-10    0.58252E-08    0.14212E-11
  7513    0.39650E+00   -0.75011E-05    0.41050E-07   -0.39856E-04    0.62257E-10    0.58224E-08    0.14201E-11
  7514    0.39609E+00   -0.75063E-05    0.41009E-07   -0.39851E-04    0.62231E-10    0.58196E-08    0.14190E-11
  7515    0.39568E+00   -0.75114E-05    0.40968E-07   -0.39844E-04    0.62205E-10    0.58168E-08    0.14178E-11
  7516    0.39526E+00   -0.75164E-05    0.40927E-07   -0.39838E-04    0.62179E-10    0.58140E-08    0.14167E-11
  7517    0.39485E+00   -0.75213E-05    0.40886E-07   -0.39830E-04    0.62153E-10    0.58112E-08    0.14156E-11
  7518    0.39444E+00   -0.75261E-05    0.40845E-07   -0.39822E-04    0.62128E-10    0.58084E-08    0.14145E-11
  7519    0.39402E+00   -0.75309E-05    0.40804E-07   -0.39814E-04    0.62102E-10    0.58056E-08    0.14135E-11
  7520    0.39360E+00   -0.75355E-05    0.40764E-07   -0.39805E-04    0.62076E-10    0.58028E-08    0.14124E-11
  7521    0.39319E+00   -0.75401E-05    0.40723E-07   -0.39796E-04    0.62050E-10    0.58000E-08    0.14113E-11
  7522    0.39277E+00   -0.75446E-05    0.40682E-07   -0.39786E-04    0.62024E-10    0.57972E-08    0.14103E-11
  7523    0.39235E+00   -0.75490E-05    0.40641E-07   -0.39775E-04    0.61998E-10    0.57944E-08    0.14093E-11
  7524    0.39193E+00   -0.75533E-05    0.40601E-07   -0.39764E-04    0.61973E-10    0.57917E-08    0.14083E-11
  7525    0.39152E+00   -0.75575E-05    0.40560E-07   -0.39752E-04    0.61947E-10    0.57889E-08    0.14073E-11
  7526    0.39110E+00   -0.75616E-05    0.40520E-07   -0.39740E-04    0.61921E-10    0.57861E-08    0.14063E-11
  7527    0.39068E+00   -0.75656E-05    0.40479E-07   -0.39727E-04    0.61895E-10    0.57833E-08    0.14053E-11
  7528    0.39026E+00   -0.75696E-05    0.40439E-07   -0.39714E-04    0.61870E-10    0.57805E-08    0.14044E-11
  7529    0.38984E+00   -0.75735E-05    0.40398E-07   -0.39700E-04    0.61844E-10    0.57778E-08    0.14034E-11
  7530    0.38941E+00   -0.75773E-05    0.40358E-07   -0.39686E-04    0.61818E-10    0.57750E-08    0.14025E-11
  7531    0.38899E+00   -0.75810E-05    0.40317E-07   -0.39671E-04    0.61793E-10    0.57722E-08    0.14016E-11
  7532    0.38857E+00   -0.75846E-05    0.40277E-07   -0.39656E-04    0.61767E-10    0.57695E-08    0.14007E-11
  7533    0.38815E+00   -0.75881E-05    0.40237E-07   -0.39640E-04    0.61741E-10    0.57667E-08    0.13998E-11
  7534    0.38772E+00   -0.75915E-05    0.40197E-07   -0.39623E-04    0.61715E-10    0.57639E-08    0.13989E-11
  7535    0.38730E+00   -0.75949E-05    0.40156E-07   -0.39606E-04    0.61690E-10    0.57612E-08    0.13981E-11
  7536    0.38688E+00   -0.75981E-05    0.40116E-07   -0.39589E-04    0.61664E-10    0.57584E-08    0.13972E-11
  7537    0.38645E+00   -0.76013E-05    0.40076E-07   -0.39571E-04    0.61639E-10    0.57556E-08    0.13964E-11
  7538    0.38602E+00   -0.76044E-05    0.40036E-07   -0.39552E-04    0.61613E-10    0.57529E-08    0.13955E-11
  7539    0.38560E+00   -0.76074E-05    0.39996E-07   -0.39533E-04    0.61587E-10    0.57501E-08    0.13947E-11
  7540    0.38517E+00   -0.76104E-05    0.39956E-07   -0.39513E-04    0.61562E-10    0.57474E-08    0.13939E-11
  7541    0.38474E+00   -0.76132E-05    0.39916E-07   -0.39493E-04    0.61536E-10    0.57446E-08    0.13931E-11
  7542    0.38432E+00   -0.76160E-05    0.39876E-07   -0.39473E-04    0.61511E-10    0.57419E-08    0.13924E-11
  7543    0.38389E+00   -0.76187E-05    0.39836E-07   -0.39452E-04    0.61485E-10    0.57391E-08    0.13916E-11
  7544    0.38346E+00   -0.76213E-05    0.39797E-07   -0.39430E-04    0.61459E-10    0.57364E-08    0.13909E-11
  7545    0.38303E+00   -0.76238E-05    0.39757E-07   -0.39408E-04    0.61434E-10    0.57337E-08    0.13901E-11
  7546    0.38260E+00   -0.76262E-05    0.39717E-07   -0.39385E-04    0.61408E-10    0.57309E-08    0.13894E-11
  7547    0.38217E+00   -0.76285E-05    0.39677E-07   -0.39362E-04    0.61383E-10    0.57282E-08    0.13887E-11
  7548    0.38174E+00   -0.76308E-05    0.39638E-07   -0.39338E-04    0.61357E-10    0.57254E-08    0.13880E-11
