#    L    TT             EE             BB             TE             PP             TP             EP          
   232    0.55683E+04    0.12749E+01    0.63128E-03    0.34989E+02    0.50561E-07    0.10858E-03    0.92725E-07
   233    0.55597E+04    0.13209E+01    0.63409E-03    0.36670E+02    0.50328E-07    0.10767E-03    0.10627E-06
   234    0.55504E+04    0.13689E+01    0.63687E-03    0.38353E+02    0.50095E-07    0.10677E-03    0.11976E-06
   235    0.55405E+04    0.14188E+01    0.63962E-03    0.40036E+02    0.49865E-07    0.10587E-03    0.13322E-06
   236    0.55299E+04    0.14707E+01    0.64232E-03    0.41719E+02    0.49636E-07    0.10498E-03    0.14664E-06
   237    0.55188E+04    0.15246E+01    0.64496E-03    0.43401E+02    0.49409E-07    0.10410E-03    0.16003E-06
   238    0.55070E+04    0.15807E+01    0.64752E-03    0.45082E+02    0.49184E-07    0.10323E-03    0.17337E-06
   239    0.54947E+04    0.16387E+01    0.65000E-03    0.46760E+02    0.48960E-07    0.10236E-03    0.18668E-06
   240    0.54817E+04    0.16988E+01    0.65239E-03    0.48435E+02    0.48738E-07    0.10150E-03    0.19995E-06
   241    0.54682E+04    0.17611E+01    0.65466E-03    0.50106E+02    0.48517E-07    0.10064E-03    0.21319E-06
   242    0.54541E+04    0.18254E+01    0.65682E-03    0.51772E+02    0.48298E-07    0.99793E-04    0.22640E-06
   243    0.54394E+04    0.18919E+01    0.65883E-03    0.53433E+02    0.48080E-07    0.98951E-04    0.23958E-06
   244    0.54241E+04    0.19605E+01    0.66070E-03    0.55088E+02    0.47865E-07    0.98116E-04    0.25272E-06
   245    0.54082E+04    0.20313E+01    0.66242E-03    0.56736E+02    0.47650E-07    0.97288E-04    0.26584E-06
   246    0.53918E+04    0.21043E+01    0.66396E-03    0.58376E+02    0.47437E-07    0.96466E-04    0.27893E-06
   247    0.53748E+04    0.21795E+01    0.66531E-03    0.60008E+02    0.47225E-07    0.95651E-04    0.29199E-06
   248    0.53573E+04    0.22571E+01    0.66647E-03    0.61631E+02    0.47015E-07    0.94842E-04    0.30502E-06
   249    0.53393E+04    0.23366E+01    0.66742E-03    0.63244E+02    0.46807E-07    0.94040E-04    0.31803E-06
   250    0.53207E+04    0.24186E+01    0.66815E-03    0.64846E+02    0.46600E-07    0.93244E-04    0.33102E-06
   251    0.53017E+04    0.25027E+01    0.66865E-03    0.66437E+02    0.46394E-07    0.92455E-04    0.34398E-06
   252    0.52820E+04    0.25891E+01    0.66892E-03    0.68016E+02    0.46189E-07    0.91672E-04    0.35691E-06
   253    0.52620E+04    0.26777E+01    0.66897E-03    0.69582E+02    0.45986E-07    0.90895E-04    0.36982E-06
   254    0.52414E+04    0.27686E+01    0.66880E-03    0.71134E+02    0.45785E-07    0.90125E-04    0.38271E-06
   255    0.52203E+04    0.28616E+01    0.66841E-03    0.72673E+02    0.45584E-07    0.89361E-04    0.39557E-06
   256    0.51987E+04    0.29571E+01    0.66782E-03    0.74198E+02    0.45385E-07    0.88603E-04    0.40840E-06
   257    0.51767E+04    0.30546E+01    0.66702E-03    0.75702E+02    0.45188E-07    0.87851E-04    0.42120E-06
   258    0.51542E+04    0.31545E+01    0.66603E-03    0.77196E+02    0.44991E-07    0.87105E-04    0.43397E-06
   259    0.51312E+04    0.32567E+01    0.66484E-03    0.78667E+02    0.44796E-07    0.86365E-04    0.44671E-06
   260    0.51078E+04    0.33610E+01    0.66346E-03    0.80129E+02    0.44603E-07    0.85630E-04    0.45941E-06
   261    0.50840E+04    0.34676E+01    0.66190E-03    0.81560E+02    0.44410E-07    0.84902E-04    0.47209E-06
   262    0.50596E+04    0.35765E+01    0.66015E-03    0.82981E+02    0.44219E-07    0.84179E-04    0.48473E-06
   263    0.50351E+04    0.36875E+01    0.65824E-03    0.84386E+02    0.44029E-07    0.83462E-04    0.49733E-06
   264    0.50100E+04    0.38007E+01    0.65615E-03    0.85768E+02    0.43840E-07    0.82751E-04    0.50990E-06
   265    0.49844E+04    0.39161E+01    0.65390E-03    0.87118E+02    0.43653E-07    0.82045E-04    0.52243E-06
   266    0.49584E+04    0.40339E+01    0.65149E-03    0.88459E+02    0.43467E-07    0.81345E-04    0.53492E-06
   267    0.49320E+04    0.41536E+01    0.64893E-03    0.89769E+02    0.43282E-07    0.80649E-04    0.54738E-06
   268    0.49052E+04    0.42757E+01    0.64622E-03    0.91063E+02    0.43098E-07    0.79960E-04    0.55979E-06
   269    0.48779E+04    0.43998E+01    0.64336E-03    0.92333E+02    0.42916E-07    0.79275E-04    0.57216E-06
   270    0.48504E+04    0.45261E+01    0.64037E-03    0.93580E+02    0.42735E-07    0.78596E-04    0.58449E-06
   271    0.48225E+04    0.46544E+01    0.63723E-03    0.94802E+02    0.42555E-07    0.77922E-04    0.59678E-06
   272    0.47943E+04    0.47850E+01    0.63397E-03    0.95994E+02    0.42376E-07    0.77253E-04    0.60902E-06
   273    0.47657E+04    0.49174E+01    0.63059E-03    0.97169E+02    0.42198E-07    0.76589E-04    0.62122E-06
   274    0.47368E+04    0.50521E+01    0.62708E-03    0.98305E+02    0.42021E-07    0.75930E-04    0.63337E-06
   275    0.47076E+04    0.51886E+01    0.62346E-03    0.99426E+02    0.41846E-07    0.75276E-04    0.64547E-06
   276    0.46781E+04    0.53271E+01    0.61973E-03    0.10051E+03    0.41672E-07    0.74626E-04    0.65753E-06
   277    0.46482E+04    0.54677E+01    0.61590E-03    0.10157E+03    0.41498E-07    0.73982E-04    0.66954E-06
   278    0.46181E+04    0.56102E+01    0.61196E-03    0.10260E+03    0.41326E-07    0.73342E-04    0.68149E-06
   279    0.45877E+04    0.57545E+01    0.60793E-03    0.10360E+03    0.41155E-07    0.72706E-04    0.69340E-06
   280    0.45571E+04    0.59008E+01    0.60381E-03    0.10458E+03    0.40985E-07    0.72075E-04    0.70525E-06
   281    0.45263E+04    0.60489E+01    0.59961E-03    0.10552E+03    0.40817E-07    0.71449E-04    0.71705E-06
   282    0.44951E+04    0.61987E+01    0.59532E-03    0.10643E+03    0.40649E-07    0.70827E-04    0.72880E-06
   283    0.44637E+04    0.63504E+01    0.59096E-03    0.10731E+03    0.40482E-07    0.70210E-04    0.74049E-06
   284    0.44321E+04    0.65038E+01    0.58653E-03    0.10815E+03    0.40317E-07    0.69596E-04    0.75212E-06
   285    0.44004E+04    0.66590E+01    0.58203E-03    0.10897E+03    0.40152E-07    0.68987E-04    0.76370E-06
   286    0.43683E+04    0.68158E+01    0.57747E-03    0.10975E+03    0.39988E-07    0.68382E-04    0.77522E-06
   287    0.43361E+04    0.69743E+01    0.57286E-03    0.11051E+03    0.39826E-07    0.67782E-04    0.78668E-06
   288    0.43037E+04    0.71343E+01    0.56820E-03    0.11122E+03    0.39664E-07    0.67185E-04    0.79807E-06
   289    0.42711E+04    0.72959E+01    0.56349E-03    0.11191E+03    0.39504E-07    0.66592E-04    0.80941E-06
   290    0.42384E+04    0.74588E+01    0.55874E-03    0.11256E+03    0.39344E-07    0.66003E-04    0.82069E-06
   291    0.42056E+04    0.76239E+01    0.55395E-03    0.11317E+03    0.39186E-07    0.65418E-04    0.83190E-06
   292    0.41724E+04    0.77900E+01    0.54914E-03    0.11376E+03    0.39028E-07    0.64836E-04    0.84305E-06
   293    0.41393E+04    0.79567E+01    0.54430E-03    0.11430E+03    0.38871E-07    0.64259E-04    0.85413E-06
   294    0.41059E+04    0.81255E+01    0.53943E-03    0.11481E+03    0.38715E-07    0.63685E-04    0.86515E-06
   295    0.40727E+04    0.82950E+01    0.53455E-03    0.11528E+03    0.38561E-07    0.63114E-04    0.87610E-06
   296    0.40391E+04    0.84665E+01    0.52966E-03    0.11572E+03    0.38407E-07    0.62547E-04    0.88698E-06
   297    0.40056E+04    0.86380E+01    0.52477E-03    0.11613E+03    0.38254E-07    0.61984E-04    0.89779E-06
   298    0.39718E+04    0.88115E+01    0.51987E-03    0.11650E+03    0.38102E-07    0.61424E-04    0.90854E-06
   299    0.39380E+04    0.89864E+01    0.51497E-03    0.11682E+03    0.37950E-07    0.60867E-04    0.91921E-06
   300    0.39042E+04    0.91611E+01    0.51009E-03    0.11711E+03    0.37800E-07    0.60313E-04    0.92981E-06
   301    0.38703E+04    0.93372E+01    0.50522E-03    0.11736E+03    0.37651E-07    0.59763E-04    0.94033E-06
   302    0.38364E+04    0.95139E+01    0.50036E-03    0.11759E+03    0.37502E-07    0.59216E-04    0.95078E-06
   303    0.38024E+04    0.96919E+01    0.49552E-03    0.11776E+03    0.37354E-07    0.58672E-04    0.96114E-06
   304    0.37685E+04    0.98712E+01    0.49070E-03    0.11790E+03    0.37208E-07    0.58131E-04    0.97142E-06
   305    0.37345E+04    0.10050E+02    0.48591E-03    0.11800E+03    0.37062E-07    0.57593E-04    0.98161E-06
   306    0.37005E+04    0.10230E+02    0.48114E-03    0.11807E+03    0.36916E-07    0.57059E-04    0.99171E-06
   307    0.36665E+04    0.10411E+02    0.47639E-03    0.11809E+03    0.36772E-07    0.56528E-04    0.10017E-05
   308    0.36326E+04    0.10593E+02    0.47167E-03    0.11808E+03    0.36628E-07    0.56001E-04    0.10116E-05
   309    0.35988E+04    0.10775E+02    0.46699E-03    0.11802E+03    0.36486E-07    0.55476E-04    0.10214E-05
   310    0.35649E+04    0.10956E+02    0.46234E-03    0.11794E+03    0.36344E-07    0.54956E-04    0.10311E-05
   311    0.35311E+04    0.11140E+02    0.45772E-03    0.11781E+03    0.36203E-07    0.54438E-04    0.10406E-05
   312    0.34974E+04    0.11322E+02    0.45314E-03    0.11764E+03    0.36062E-07    0.53924E-04    0.10501E-05
   313    0.34638E+04    0.11505E+02    0.44860E-03    0.11744E+03    0.35923E-07    0.53413E-04    0.10594E-05
   314    0.34302E+04    0.11689E+02    0.44410E-03    0.11720E+03    0.35784E-07    0.52906E-04    0.10686E-05
   315    0.33968E+04    0.11872E+02    0.43964E-03    0.11692E+03    0.35646E-07    0.52402E-04    0.10776E-05
   316    0.33634E+04    0.12055E+02    0.43523E-03    0.11660E+03    0.35509E-07    0.51901E-04    0.10866E-05
   317    0.33302E+04    0.12238E+02    0.43087E-03    0.11624E+03    0.35373E-07    0.51405E-04    0.10953E-05
   318    0.32970E+04    0.12421E+02    0.42656E-03    0.11584E+03    0.35237E-07    0.50911E-04    0.11040E-05
   319    0.32641E+04    0.12604E+02    0.42230E-03    0.11541E+03    0.35102E-07    0.50421E-04    0.11125E-05
   320    0.32313E+04    0.12787E+02    0.41809E-03    0.11495E+03    0.34968E-07    0.49935E-04    0.11208E-05
   321    0.31986E+04    0.12970E+02    0.41395E-03    0.11444E+03    0.34835E-07    0.49452E-04    0.11290E-05
   322    0.31661E+04    0.13152E+02    0.40986E-03    0.11390E+03    0.34702E-07    0.48973E-04    0.11370E-05
   323    0.31337E+04    0.13333E+02    0.40583E-03    0.11331E+03    0.34571E-07    0.48498E-04    0.11448E-05
   324    0.31016E+04    0.13515E+02    0.40186E-03    0.11269E+03    0.34439E-07    0.48026E-04    0.11525E-05
   325    0.30697E+04    0.13694E+02    0.39796E-03    0.11204E+03    0.34309E-07    0.47558E-04    0.11600E-05
   326    0.30378E+04    0.13874E+02    0.39413E-03    0.11134E+03    0.34179E-07    0.47093E-04    0.11673E-05
   327    0.30063E+04    0.14053E+02    0.39037E-03    0.11061E+03    0.34050E-07    0.46632E-04    0.11745E-05
   328    0.29750E+04    0.14231E+02    0.38668E-03    0.10985E+03    0.33922E-07    0.46175E-04    0.11814E-05
   329    0.29438E+04    0.14408E+02    0.38306E-03    0.10905E+03    0.33794E-07    0.45721E-04    0.11882E-05
   330    0.29129E+04    0.14584E+02    0.37952E-03    0.10821E+03    0.33668E-07    0.45272E-04    0.11948E-05
   331    0.28824E+04    0.14758E+02    0.37605E-03    0.10734E+03    0.33541E-07    0.44826E-04    0.12011E-05
   332    0.28520E+04    0.14933E+02    0.37267E-03    0.10644E+03    0.33416E-07    0.44384E-04    0.12073E-05
   333    0.28219E+04    0.15106E+02    0.36937E-03    0.10550E+03    0.33291E-07    0.43945E-04    0.12133E-05
   334    0.27920E+04    0.15277E+02    0.36615E-03    0.10453E+03    0.33167E-07    0.43511E-04    0.12190E-05
   335    0.27624E+04    0.15447E+02    0.36302E-03    0.10352E+03    0.33043E-07    0.43080E-04    0.12246E-05
   336    0.27331E+04    0.15615E+02    0.35998E-03    0.10248E+03    0.32921E-07    0.42653E-04    0.12299E-05
   337    0.27041E+04    0.15783E+02    0.35703E-03    0.10140E+03    0.32798E-07    0.42230E-04    0.12349E-05
   338    0.26753E+04    0.15948E+02    0.35418E-03    0.10030E+03    0.32677E-07    0.41811E-04    0.12398E-05
   339    0.26470E+04    0.16113E+02    0.35141E-03    0.99156E+02    0.32556E-07    0.41396E-04    0.12444E-05
   340    0.26189E+04    0.16275E+02    0.34875E-03    0.97994E+02    0.32436E-07    0.40985E-04    0.12488E-05
   341    0.25910E+04    0.16435E+02    0.34619E-03    0.96789E+02    0.32316E-07    0.40578E-04    0.12530E-05
   342    0.25636E+04    0.16595E+02    0.34372E-03    0.95555E+02    0.32197E-07    0.40175E-04    0.12569E-05
   343    0.25365E+04    0.16751E+02    0.34137E-03    0.94292E+02    0.32079E-07    0.39776E-04    0.12605E-05
   344    0.25097E+04    0.16906E+02    0.33911E-03    0.93001E+02    0.31961E-07    0.39381E-04    0.12639E-05
   345    0.24833E+04    0.17059E+02    0.33697E-03    0.91681E+02    0.31844E-07    0.38990E-04    0.12670E-05
   346    0.24572E+04    0.17210E+02    0.33494E-03    0.90339E+02    0.31727E-07    0.38603E-04    0.12699E-05
   347    0.24314E+04    0.17358E+02    0.33301E-03    0.88962E+02    0.31611E-07    0.38220E-04    0.12725E-05
   348    0.24060E+04    0.17504E+02    0.33121E-03    0.87556E+02    0.31496E-07    0.37841E-04    0.12749E-05
   349    0.23810E+04    0.17648E+02    0.32952E-03    0.86122E+02    0.31381E-07    0.37466E-04    0.12769E-05
   350    0.23564E+04    0.17789E+02    0.32795E-03    0.84667E+02    0.31266E-07    0.37096E-04    0.12787E-05
   351    0.23323E+04    0.17928E+02    0.32650E-03    0.83184E+02    0.31153E-07    0.36729E-04    0.12802E-05
   352    0.23083E+04    0.18065E+02    0.32516E-03    0.81672E+02    0.31040E-07    0.36367E-04    0.12814E-05
   353    0.22849E+04    0.18198E+02    0.32395E-03    0.80147E+02    0.30927E-07    0.36008E-04    0.12824E-05
   354    0.22617E+04    0.18329E+02    0.32284E-03    0.78586E+02    0.30815E-07    0.35654E-04    0.12831E-05
   355    0.22391E+04    0.18458E+02    0.32183E-03    0.77004E+02    0.30704E-07    0.35303E-04    0.12836E-05
   356    0.22168E+04    0.18584E+02    0.32093E-03    0.75409E+02    0.30593E-07    0.34956E-04    0.12839E-05
   357    0.21949E+04    0.18707E+02    0.32013E-03    0.73786E+02    0.30482E-07    0.34612E-04    0.12841E-05
   358    0.21735E+04    0.18826E+02    0.31943E-03    0.72149E+02    0.30372E-07    0.34272E-04    0.12840E-05
   359    0.21524E+04    0.18943E+02    0.31882E-03    0.70485E+02    0.30263E-07    0.33935E-04    0.12837E-05
   360    0.21318E+04    0.19057E+02    0.31829E-03    0.68803E+02    0.30154E-07    0.33601E-04    0.12833E-05
   361    0.21116E+04    0.19168E+02    0.31785E-03    0.67100E+02    0.30046E-07    0.33270E-04    0.12828E-05
   362    0.20918E+04    0.19276E+02    0.31749E-03    0.65379E+02    0.29939E-07    0.32943E-04    0.12821E-05
   363    0.20724E+04    0.19382E+02    0.31721E-03    0.63642E+02    0.29831E-07    0.32618E-04    0.12814E-05
   364    0.20535E+04    0.19482E+02    0.31700E-03    0.61885E+02    0.29725E-07    0.32296E-04    0.12805E-05
   365    0.20350E+04    0.19581E+02    0.31687E-03    0.60114E+02    0.29619E-07    0.31976E-04    0.12795E-05
   366    0.20169E+04    0.19676E+02    0.31679E-03    0.58326E+02    0.29513E-07    0.31659E-04    0.12785E-05
   367    0.19993E+04    0.19767E+02    0.31679E-03    0.56524E+02    0.29408E-07    0.31345E-04    0.12775E-05
   368    0.19820E+04    0.19856E+02    0.31684E-03    0.54709E+02    0.29304E-07    0.31033E-04    0.12764E-05
   369    0.19653E+04    0.19941E+02    0.31694E-03    0.52879E+02    0.29200E-07    0.30723E-04    0.12752E-05
   370    0.19491E+04    0.20023E+02    0.31710E-03    0.51039E+02    0.29096E-07    0.30415E-04    0.12741E-05
   371    0.19331E+04    0.20100E+02    0.31731E-03    0.49185E+02    0.28993E-07    0.30109E-04    0.12730E-05
   372    0.19177E+04    0.20175E+02    0.31756E-03    0.47322E+02    0.28891E-07    0.29805E-04    0.12719E-05
   373    0.19027E+04    0.20246E+02    0.31785E-03    0.45447E+02    0.28788E-07    0.29503E-04    0.12708E-05
   374    0.18882E+04    0.20313E+02    0.31818E-03    0.43564E+02    0.28687E-07    0.29203E-04    0.12698E-05
   375    0.18740E+04    0.20377E+02    0.31854E-03    0.41673E+02    0.28586E-07    0.28904E-04    0.12688E-05
   376    0.18604E+04    0.20438E+02    0.31893E-03    0.39773E+02    0.28485E-07    0.28607E-04    0.12679E-05
   377    0.18473E+04    0.20494E+02    0.31935E-03    0.37868E+02    0.28385E-07    0.28310E-04    0.12671E-05
   378    0.18345E+04    0.20547E+02    0.31979E-03    0.35955E+02    0.28286E-07    0.28016E-04    0.12665E-05
   379    0.18222E+04    0.20596E+02    0.32025E-03    0.34038E+02    0.28186E-07    0.27722E-04    0.12659E-05
   380    0.18104E+04    0.20643E+02    0.32073E-03    0.32115E+02    0.28088E-07    0.27429E-04    0.12655E-05
   381    0.17990E+04    0.20682E+02    0.32122E-03    0.30189E+02    0.27990E-07    0.27138E-04    0.12652E-05
   382    0.17879E+04    0.20720E+02    0.32171E-03    0.28262E+02    0.27892E-07    0.26847E-04    0.12651E-05
   383    0.17774E+04    0.20754E+02    0.32221E-03    0.26330E+02    0.27795E-07    0.26557E-04    0.12652E-05
   384    0.17675E+04    0.20783E+02    0.32271E-03    0.24399E+02    0.27698E-07    0.26267E-04    0.12655E-05
   385    0.17578E+04    0.20810E+02    0.32321E-03    0.22467E+02    0.27602E-07    0.25978E-04    0.12659E-05
   386    0.17486E+04    0.20832E+02    0.32370E-03    0.20535E+02    0.27506E-07    0.25689E-04    0.12666E-05
   387    0.17399E+04    0.20850E+02    0.32418E-03    0.18605E+02    0.27410E-07    0.25401E-04    0.12676E-05
   388    0.17316E+04    0.20864E+02    0.32465E-03    0.16677E+02    0.27315E-07    0.25113E-04    0.12688E-05
   389    0.17237E+04    0.20872E+02    0.32510E-03    0.14751E+02    0.27221E-07    0.24825E-04    0.12702E-05
   390    0.17163E+04    0.20879E+02    0.32553E-03    0.12831E+02    0.27127E-07    0.24536E-04    0.12720E-05
   391    0.17093E+04    0.20882E+02    0.32593E-03    0.10914E+02    0.27033E-07    0.24248E-04    0.12740E-05
   392    0.17027E+04    0.20882E+02    0.32631E-03    0.90028E+01    0.26940E-07    0.23960E-04    0.12764E-05
   393    0.16966E+04    0.20876E+02    0.32665E-03    0.70976E+01    0.26847E-07    0.23671E-04    0.12790E-05
   394    0.16909E+04    0.20867E+02    0.32696E-03    0.52004E+01    0.26754E-07    0.23381E-04    0.12820E-05
   395    0.16856E+04    0.20854E+02    0.32723E-03    0.33096E+01    0.26662E-07    0.23091E-04    0.12854E-05
   396    0.16808E+04    0.20837E+02    0.32745E-03    0.14289E+01    0.26571E-07    0.22800E-04    0.12891E-05
   397    0.16763E+04    0.20816E+02    0.32763E-03   -0.44313E+00    0.26480E-07    0.22509E-04    0.12933E-05
   398    0.16723E+04    0.20791E+02    0.32776E-03   -0.23050E+01    0.26389E-07    0.22216E-04    0.12978E-05
   399    0.16686E+04    0.20762E+02    0.32784E-03   -0.41558E+01    0.26299E-07    0.21923E-04    0.13027E-05
   400    0.16654E+04    0.20729E+02    0.32785E-03   -0.59947E+01    0.26209E-07    0.21628E-04    0.13081E-05
   401    0.16626E+04    0.20692E+02    0.32781E-03   -0.78210E+01    0.26119E-07    0.21332E-04    0.13138E-05
   402    0.16602E+04    0.20651E+02    0.32771E-03   -0.96339E+01    0.26030E-07    0.21036E-04    0.13200E-05
   403    0.16582E+04    0.20607E+02    0.32754E-03   -0.11433E+02    0.25942E-07    0.20738E-04    0.13266E-05
