331-F245      -90.932669       7.5000000      0.00000      90.0000
331-F246       90.932669      -7.5000000      0.00000      90.0000
331-F247      -90.932669      -7.5000000      0.00000      90.0000
331-F248       90.932669      -22.500000      0.00000      90.0000
331-F249      -90.932669      -22.500000      0.00000      90.0000
331-F250       90.932669      -37.500000      0.00000      90.0000
331-F251      -90.932669      -37.500000      0.00000      90.0000
331-F252       90.932669      -52.500000      0.00000      90.0000
331-F253      -90.932669      -52.500000      0.00000      90.0000
331-F254       90.932669      -67.500000      0.00000      90.0000
331-F255      -90.932669      -67.500000      0.00000      90.0000
331-F256       90.932669      -82.500000      0.00000      90.0000
331-F257      -90.932669      -82.500000      0.00000      90.0000
331-F258       90.932669      -97.500000      0.00000      90.0000
331-F259      -90.932669      -97.500000      0.00000      90.0000
331-F260       103.92305       90.000000      0.00000      90.0000
331-F261      -103.92305       90.000000      0.00000      90.0000
331-F262       103.92305       75.000000      0.00000      90.0000
331-F263      -103.92305       75.000000      0.00000      90.0000
331-F264       103.92305       60.000000      0.00000      90.0000
331-F265      -103.92305       60.000000      0.00000      90.0000
331-F266       103.92305       45.000000      0.00000      90.0000
331-F267      -103.92305       45.000000      0.00000      90.0000
331-F268       103.92305       30.000000      0.00000      90.0000
