#    L    TT             EE             BB             TE             PP             TP             EP          
  2364    0.10529E+03    0.26325E+01    0.72645E-06   -0.64800E+01    0.10777E-08    0.13706E-06    0.77070E-08
  2365    0.10513E+03    0.26126E+01    0.72532E-06   -0.63986E+01    0.10767E-08    0.13765E-06    0.73696E-08
  2366    0.10496E+03    0.25929E+01    0.72418E-06   -0.63163E+01    0.10758E-08    0.13825E-06    0.70330E-08
  2367    0.10479E+03    0.25738E+01    0.72305E-06   -0.62340E+01    0.10748E-08    0.13886E-06    0.66974E-08
  2368    0.10462E+03    0.25552E+01    0.72191E-06   -0.61516E+01    0.10738E-08    0.13947E-06    0.63627E-08
  2369    0.10444E+03    0.25372E+01    0.72079E-06   -0.60698E+01    0.10728E-08    0.14010E-06    0.60289E-08
  2370    0.10425E+03    0.25195E+01    0.71966E-06   -0.59881E+01    0.10719E-08    0.14073E-06    0.56962E-08
  2371    0.10406E+03    0.25025E+01    0.71853E-06   -0.59047E+01    0.10709E-08    0.14137E-06    0.53645E-08
  2372    0.10387E+03    0.24859E+01    0.71741E-06   -0.58221E+01    0.10699E-08    0.14202E-06    0.50339E-08
  2373    0.10367E+03    0.24699E+01    0.71629E-06   -0.57401E+01    0.10690E-08    0.14267E-06    0.47043E-08
  2374    0.10347E+03    0.24544E+01    0.71517E-06   -0.56568E+01    0.10680E-08    0.14333E-06    0.43759E-08
  2375    0.10325E+03    0.24394E+01    0.71405E-06   -0.55746E+01    0.10670E-08    0.14400E-06    0.40486E-08
  2376    0.10305E+03    0.24248E+01    0.71294E-06   -0.54931E+01    0.10661E-08    0.14468E-06    0.37225E-08
  2377    0.10283E+03    0.24108E+01    0.71182E-06   -0.54108E+01    0.10651E-08    0.14536E-06    0.33976E-08
  2378    0.10261E+03    0.23973E+01    0.71071E-06   -0.53291E+01    0.10641E-08    0.14605E-06    0.30740E-08
  2379    0.10239E+03    0.23843E+01    0.70960E-06   -0.52475E+01    0.10632E-08    0.14674E-06    0.27516E-08
  2380    0.10216E+03    0.23718E+01    0.70850E-06   -0.51663E+01    0.10622E-08    0.14745E-06    0.24305E-08
  2381    0.10194E+03    0.23598E+01    0.70739E-06   -0.50852E+01    0.10613E-08    0.14816E-06    0.21108E-08
  2382    0.10170E+03    0.23483E+01    0.70629E-06   -0.50045E+01    0.10603E-08    0.14887E-06    0.17924E-08
  2383    0.10146E+03    0.23373E+01    0.70519E-06   -0.49238E+01    0.10594E-08    0.14959E-06    0.14753E-08
  2384    0.10122E+03    0.23268E+01    0.70409E-06   -0.48437E+01    0.10584E-08    0.15032E-06    0.11598E-08
  2385    0.10097E+03    0.23168E+01    0.70300E-06   -0.47640E+01    0.10575E-08    0.15105E-06    0.84562E-09
  2386    0.10072E+03    0.23073E+01    0.70190E-06   -0.46847E+01    0.10565E-08    0.15179E-06    0.53295E-09
  2387    0.10046E+03    0.22982E+01    0.70081E-06   -0.46057E+01    0.10556E-08    0.15253E-06    0.22179E-09
  2388    0.10020E+03    0.22899E+01    0.69972E-06   -0.45274E+01    0.10546E-08    0.15328E-06   -0.87829E-10
  2389    0.99938E+02    0.22817E+01    0.69864E-06   -0.44494E+01    0.10537E-08    0.15403E-06   -0.39588E-09
  2390    0.99676E+02    0.22742E+01    0.69755E-06   -0.43722E+01    0.10527E-08    0.15479E-06   -0.70234E-09
  2391    0.99400E+02    0.22672E+01    0.69647E-06   -0.42954E+01    0.10518E-08    0.15555E-06   -0.10072E-08
  2392    0.99125E+02    0.22607E+01    0.69539E-06   -0.42193E+01    0.10508E-08    0.15632E-06   -0.13104E-08
  2393    0.98858E+02    0.22545E+01    0.69431E-06   -0.41438E+01    0.10499E-08    0.15709E-06   -0.16118E-08
  2394    0.98569E+02    0.22489E+01    0.69324E-06   -0.40689E+01    0.10489E-08    0.15787E-06   -0.19116E-08
  2395    0.98289E+02    0.22438E+01    0.69216E-06   -0.39949E+01    0.10480E-08    0.15865E-06   -0.22096E-08
  2396    0.98002E+02    0.22391E+01    0.69109E-06   -0.39214E+01    0.10471E-08    0.15944E-06   -0.25059E-08
  2397    0.97716E+02    0.22349E+01    0.69002E-06   -0.38489E+01    0.10461E-08    0.16023E-06   -0.28004E-08
  2398    0.97416E+02    0.22312E+01    0.68896E-06   -0.37770E+01    0.10452E-08    0.16102E-06   -0.30930E-08
  2399    0.97132E+02    0.22278E+01    0.68789E-06   -0.37060E+01    0.10443E-08    0.16182E-06   -0.33837E-08
  2400    0.96835E+02    0.22250E+01    0.68683E-06   -0.36358E+01    0.10433E-08    0.16262E-06   -0.36726E-08
  2401    0.96531E+02    0.22226E+01    0.68577E-06   -0.35665E+01    0.10424E-08    0.16342E-06   -0.39595E-08
  2402    0.96235E+02    0.22206E+01    0.68472E-06   -0.34981E+01    0.10415E-08    0.16423E-06   -0.42445E-08
  2403    0.95926E+02    0.22190E+01    0.68366E-06   -0.34305E+01    0.10405E-08    0.16504E-06   -0.45276E-08
  2404    0.95618E+02    0.22180E+01    0.68261E-06   -0.33639E+01    0.10396E-08    0.16586E-06   -0.48086E-08
  2405    0.95304E+02    0.22173E+01    0.68156E-06   -0.32982E+01    0.10387E-08    0.16668E-06   -0.50877E-08
  2406    0.94998E+02    0.22171E+01    0.68051E-06   -0.32335E+01    0.10377E-08    0.16750E-06   -0.53648E-08
  2407    0.94679E+02    0.22174E+01    0.67946E-06   -0.31698E+01    0.10368E-08    0.16832E-06   -0.56398E-08
  2408    0.94361E+02    0.22180E+01    0.67842E-06   -0.31069E+01    0.10359E-08    0.16914E-06   -0.59129E-08
  2409    0.94036E+02    0.22190E+01    0.67738E-06   -0.30453E+01    0.10350E-08    0.16997E-06   -0.61839E-08
  2410    0.93721E+02    0.22205E+01    0.67634E-06   -0.29845E+01    0.10340E-08    0.17080E-06   -0.64528E-08
  2411    0.93399E+02    0.22223E+01    0.67530E-06   -0.29248E+01    0.10331E-08    0.17164E-06   -0.67196E-08
  2412    0.93064E+02    0.22246E+01    0.67427E-06   -0.28661E+01    0.10322E-08    0.17247E-06   -0.69843E-08
  2413    0.92738E+02    0.22272E+01    0.67323E-06   -0.28085E+01    0.10313E-08    0.17331E-06   -0.72470E-08
  2414    0.92405E+02    0.22302E+01    0.67220E-06   -0.27520E+01    0.10304E-08    0.17415E-06   -0.75074E-08
  2415    0.92074E+02    0.22336E+01    0.67117E-06   -0.26965E+01    0.10295E-08    0.17499E-06   -0.77658E-08
  2416    0.91744E+02    0.22374E+01    0.67015E-06   -0.26422E+01    0.10285E-08    0.17583E-06   -0.80220E-08
  2417    0.91408E+02    0.22415E+01    0.66912E-06   -0.25889E+01    0.10276E-08    0.17667E-06   -0.82760E-08
  2418    0.91074E+02    0.22460E+01    0.66810E-06   -0.25368E+01    0.10267E-08    0.17752E-06   -0.85278E-08
  2419    0.90734E+02    0.22508E+01    0.66708E-06   -0.24859E+01    0.10258E-08    0.17836E-06   -0.87774E-08
  2420    0.90395E+02    0.22560E+01    0.66606E-06   -0.24360E+01    0.10249E-08    0.17921E-06   -0.90248E-08
  2421    0.90050E+02    0.22616E+01    0.66505E-06   -0.23874E+01    0.10240E-08    0.18006E-06   -0.92700E-08
  2422    0.89714E+02    0.22674E+01    0.66403E-06   -0.23398E+01    0.10231E-08    0.18091E-06   -0.95129E-08
  2423    0.89365E+02    0.22737E+01    0.66302E-06   -0.22935E+01    0.10222E-08    0.18176E-06   -0.97535E-08
  2424    0.89017E+02    0.22802E+01    0.66201E-06   -0.22483E+01    0.10213E-08    0.18261E-06   -0.99918E-08
  2425    0.88678E+02    0.22872E+01    0.66100E-06   -0.22043E+01    0.10203E-08    0.18346E-06   -0.10228E-07
  2426    0.88326E+02    0.22943E+01    0.66000E-06   -0.21616E+01    0.10194E-08    0.18431E-06   -0.10462E-07
  2427    0.87976E+02    0.23018E+01    0.65899E-06   -0.21200E+01    0.10185E-08    0.18516E-06   -0.10693E-07
  2428    0.87634E+02    0.23096E+01    0.65799E-06   -0.20796E+01    0.10176E-08    0.18602E-06   -0.10922E-07
  2429    0.87279E+02    0.23175E+01    0.65699E-06   -0.20406E+01    0.10167E-08    0.18687E-06   -0.11149E-07
  2430    0.86934E+02    0.23259E+01    0.65600E-06   -0.20027E+01    0.10158E-08    0.18772E-06   -0.11373E-07
  2431    0.86575E+02    0.23346E+01    0.65500E-06   -0.19660E+01    0.10149E-08    0.18857E-06   -0.11595E-07
  2432    0.86233E+02    0.23434E+01    0.65401E-06   -0.19306E+01    0.10140E-08    0.18942E-06   -0.11814E-07
  2433    0.85870E+02    0.23525E+01    0.65301E-06   -0.18965E+01    0.10131E-08    0.19027E-06   -0.12031E-07
  2434    0.85524E+02    0.23618E+01    0.65202E-06   -0.18636E+01    0.10122E-08    0.19112E-06   -0.12246E-07
  2435    0.85172E+02    0.23714E+01    0.65103E-06   -0.18320E+01    0.10114E-08    0.19197E-06   -0.12458E-07
  2436    0.84821E+02    0.23812E+01    0.65005E-06   -0.18016E+01    0.10105E-08    0.19282E-06   -0.12668E-07
  2437    0.84473E+02    0.23913E+01    0.64906E-06   -0.17726E+01    0.10096E-08    0.19367E-06   -0.12875E-07
  2438    0.84119E+02    0.24015E+01    0.64808E-06   -0.17447E+01    0.10087E-08    0.19451E-06   -0.13080E-07
  2439    0.83767E+02    0.24120E+01    0.64710E-06   -0.17182E+01    0.10078E-08    0.19536E-06   -0.13282E-07
  2440    0.83424E+02    0.24226E+01    0.64612E-06   -0.16929E+01    0.10069E-08    0.19620E-06   -0.13481E-07
  2441    0.83068E+02    0.24334E+01    0.64514E-06   -0.16689E+01    0.10060E-08    0.19704E-06   -0.13678E-07
  2442    0.82721E+02    0.24444E+01    0.64417E-06   -0.16463E+01    0.10051E-08    0.19788E-06   -0.13873E-07
  2443    0.82368E+02    0.24556E+01    0.64320E-06   -0.16248E+01    0.10042E-08    0.19872E-06   -0.14065E-07
  2444    0.82018E+02    0.24669E+01    0.64222E-06   -0.16046E+01    0.10034E-08    0.19956E-06   -0.14254E-07
  2445    0.81670E+02    0.24784E+01    0.64125E-06   -0.15858E+01    0.10025E-08    0.20039E-06   -0.14441E-07
  2446    0.81323E+02    0.24900E+01    0.64029E-06   -0.15682E+01    0.10016E-08    0.20123E-06   -0.14625E-07
  2447    0.80978E+02    0.25017E+01    0.63932E-06   -0.15518E+01    0.10007E-08    0.20206E-06   -0.14806E-07
  2448    0.80628E+02    0.25135E+01    0.63835E-06   -0.15369E+01    0.99983E-09    0.20289E-06   -0.14985E-07
  2449    0.80288E+02    0.25255E+01    0.63739E-06   -0.15232E+01    0.99895E-09    0.20371E-06   -0.15161E-07
  2450    0.79942E+02    0.25376E+01    0.63643E-06   -0.15106E+01    0.99807E-09    0.20453E-06   -0.15334E-07
  2451    0.79597E+02    0.25497E+01    0.63547E-06   -0.14994E+01    0.99719E-09    0.20535E-06   -0.15505E-07
  2452    0.79248E+02    0.25619E+01    0.63451E-06   -0.14895E+01    0.99632E-09    0.20617E-06   -0.15673E-07
  2453    0.78915E+02    0.25742E+01    0.63356E-06   -0.14808E+01    0.99544E-09    0.20698E-06   -0.15838E-07
  2454    0.78577E+02    0.25865E+01    0.63260E-06   -0.14733E+01    0.99457E-09    0.20780E-06   -0.16001E-07
  2455    0.78241E+02    0.25989E+01    0.63165E-06   -0.14671E+01    0.99370E-09    0.20860E-06   -0.16160E-07
  2456    0.77907E+02    0.26115E+01    0.63070E-06   -0.14622E+01    0.99283E-09    0.20941E-06   -0.16318E-07
  2457    0.77574E+02    0.26240E+01    0.62975E-06   -0.14585E+01    0.99195E-09    0.21021E-06   -0.16472E-07
  2458    0.77237E+02    0.26365E+01    0.62880E-06   -0.14561E+01    0.99109E-09    0.21101E-06   -0.16624E-07
  2459    0.76915E+02    0.26491E+01    0.62786E-06   -0.14549E+01    0.99022E-09    0.21180E-06   -0.16773E-07
  2460    0.76589E+02    0.26617E+01    0.62691E-06   -0.14549E+01    0.98935E-09    0.21259E-06   -0.16919E-07
  2461    0.76256E+02    0.26744E+01    0.62597E-06   -0.14561E+01    0.98848E-09    0.21338E-06   -0.17063E-07
  2462    0.75941E+02    0.26871E+01    0.62503E-06   -0.14585E+01    0.98762E-09    0.21417E-06   -0.17204E-07
  2463    0.75619E+02    0.26997E+01    0.62409E-06   -0.14620E+01    0.98675E-09    0.21495E-06   -0.17342E-07
  2464    0.75299E+02    0.27123E+01    0.62315E-06   -0.14668E+01    0.98589E-09    0.21572E-06   -0.17478E-07
  2465    0.74989E+02    0.27249E+01    0.62221E-06   -0.14727E+01    0.98503E-09    0.21649E-06   -0.17611E-07
  2466    0.74673E+02    0.27377E+01    0.62128E-06   -0.14798E+01    0.98417E-09    0.21726E-06   -0.17741E-07
  2467    0.74358E+02    0.27503E+01    0.62035E-06   -0.14880E+01    0.98331E-09    0.21803E-06   -0.17869E-07
  2468    0.74046E+02    0.27629E+01    0.61942E-06   -0.14974E+01    0.98245E-09    0.21878E-06   -0.17994E-07
  2469    0.73734E+02    0.27754E+01    0.61849E-06   -0.15079E+01    0.98159E-09    0.21954E-06   -0.18116E-07
  2470    0.73425E+02    0.27880E+01    0.61756E-06   -0.15196E+01    0.98073E-09    0.22029E-06   -0.18236E-07
  2471    0.73124E+02    0.28004E+01    0.61663E-06   -0.15323E+01    0.97988E-09    0.22104E-06   -0.18353E-07
  2472    0.72825E+02    0.28128E+01    0.61571E-06   -0.15461E+01    0.97902E-09    0.22178E-06   -0.18467E-07
  2473    0.72528E+02    0.28252E+01    0.61478E-06   -0.15608E+01    0.97817E-09    0.22251E-06   -0.18579E-07
  2474    0.72232E+02    0.28376E+01    0.61386E-06   -0.15767E+01    0.97732E-09    0.22324E-06   -0.18688E-07
  2475    0.71938E+02    0.28498E+01    0.61294E-06   -0.15937E+01    0.97646E-09    0.22397E-06   -0.18794E-07
  2476    0.71653E+02    0.28620E+01    0.61202E-06   -0.16117E+01    0.97561E-09    0.22469E-06   -0.18898E-07
  2477    0.71361E+02    0.28740E+01    0.61111E-06   -0.16308E+01    0.97476E-09    0.22541E-06   -0.18999E-07
  2478    0.71079E+02    0.28859E+01    0.61019E-06   -0.16507E+01    0.97392E-09    0.22612E-06   -0.19098E-07
  2479    0.70791E+02    0.28978E+01    0.60928E-06   -0.16717E+01    0.97307E-09    0.22683E-06   -0.19194E-07
  2480    0.70518E+02    0.29095E+01    0.60837E-06   -0.16935E+01    0.97222E-09    0.22753E-06   -0.19287E-07
  2481    0.70233E+02    0.29212E+01    0.60745E-06   -0.17165E+01    0.97138E-09    0.22822E-06   -0.19378E-07
  2482    0.69964E+02    0.29326E+01    0.60655E-06   -0.17402E+01    0.97053E-09    0.22891E-06   -0.19466E-07
  2483    0.69688E+02    0.29441E+01    0.60564E-06   -0.17649E+01    0.96969E-09    0.22960E-06   -0.19551E-07
  2484    0.69419E+02    0.29553E+01    0.60473E-06   -0.17905E+01    0.96885E-09    0.23027E-06   -0.19634E-07
  2485    0.69158E+02    0.29665E+01    0.60383E-06   -0.18169E+01    0.96800E-09    0.23095E-06   -0.19714E-07
  2486    0.68898E+02    0.29774E+01    0.60292E-06   -0.18442E+01    0.96716E-09    0.23161E-06   -0.19792E-07
  2487    0.68639E+02    0.29882E+01    0.60202E-06   -0.18724E+01    0.96632E-09    0.23227E-06   -0.19867E-07
  2488    0.68386E+02    0.29987E+01    0.60112E-06   -0.19012E+01    0.96549E-09    0.23293E-06   -0.19939E-07
  2489    0.68134E+02    0.30092E+01    0.60022E-06   -0.19309E+01    0.96465E-09    0.23358E-06   -0.20009E-07
  2490    0.67886E+02    0.30195E+01    0.59933E-06   -0.19614E+01    0.96381E-09    0.23422E-06   -0.20077E-07
  2491    0.67641E+02    0.30296E+01    0.59843E-06   -0.19925E+01    0.96298E-09    0.23485E-06   -0.20141E-07
  2492    0.67398E+02    0.30394E+01    0.59754E-06   -0.20245E+01    0.96214E-09    0.23548E-06   -0.20203E-07
  2493    0.67160E+02    0.30493E+01    0.59664E-06   -0.20571E+01    0.96131E-09    0.23610E-06   -0.20263E-07
  2494    0.66926E+02    0.30587E+01    0.59575E-06   -0.20904E+01    0.96048E-09    0.23672E-06   -0.20320E-07
  2495    0.66694E+02    0.30680E+01    0.59486E-06   -0.21242E+01    0.95965E-09    0.23733E-06   -0.20374E-07
  2496    0.66466E+02    0.30771E+01    0.59397E-06   -0.21588E+01    0.95882E-09    0.23793E-06   -0.20426E-07
  2497    0.66241E+02    0.30860E+01    0.59309E-06   -0.21939E+01    0.95799E-09    0.23852E-06   -0.20475E-07
  2498    0.66019E+02    0.30945E+01    0.59220E-06   -0.22296E+01    0.95716E-09    0.23911E-06   -0.20521E-07
  2499    0.65803E+02    0.31030E+01    0.59132E-06   -0.22660E+01    0.95633E-09    0.23969E-06   -0.20565E-07
  2500    0.65588E+02    0.31111E+01    0.59044E-06   -0.23028E+01    0.95550E-09    0.24027E-06   -0.20607E-07
  2501    0.65378E+02    0.31189E+01    0.58955E-06   -0.23400E+01    0.95468E-09    0.24083E-06   -0.20646E-07
  2502    0.65171E+02    0.31266E+01    0.58867E-06   -0.23778E+01    0.95385E-09    0.24139E-06   -0.20682E-07
  2503    0.64967E+02    0.31340E+01    0.58780E-06   -0.24160E+01    0.95303E-09    0.24194E-06   -0.20716E-07
  2504    0.64767E+02    0.31412E+01    0.58692E-06   -0.24548E+01    0.95221E-09    0.24249E-06   -0.20747E-07
  2505    0.64572E+02    0.31480E+01    0.58604E-06   -0.24938E+01    0.95139E-09    0.24303E-06   -0.20776E-07
  2506    0.64379E+02    0.31547E+01    0.58517E-06   -0.25334E+01    0.95057E-09    0.24356E-06   -0.20802E-07
  2507    0.64189E+02    0.31611E+01    0.58430E-06   -0.25733E+01    0.94975E-09    0.24408E-06   -0.20826E-07
  2508    0.64005E+02    0.31672E+01    0.58343E-06   -0.26136E+01    0.94893E-09    0.24459E-06   -0.20847E-07
  2509    0.63823E+02    0.31730E+01    0.58256E-06   -0.26544E+01    0.94811E-09    0.24510E-06   -0.20866E-07
  2510    0.63645E+02    0.31786E+01    0.58169E-06   -0.26955E+01    0.94729E-09    0.24560E-06   -0.20882E-07
  2511    0.63471E+02    0.31839E+01    0.58082E-06   -0.27366E+01    0.94648E-09    0.24609E-06   -0.20896E-07
  2512    0.63299E+02    0.31888E+01    0.57996E-06   -0.27783E+01    0.94566E-09    0.24657E-06   -0.20908E-07
  2513    0.63133E+02    0.31937E+01    0.57909E-06   -0.28202E+01    0.94485E-09    0.24705E-06   -0.20917E-07
  2514    0.62969E+02    0.31981E+01    0.57823E-06   -0.28626E+01    0.94404E-09    0.24752E-06   -0.20923E-07
  2515    0.62808E+02    0.32022E+01    0.57737E-06   -0.29050E+01    0.94323E-09    0.24798E-06   -0.20927E-07
  2516    0.62652E+02    0.32061E+01    0.57651E-06   -0.29478E+01    0.94241E-09    0.24843E-06   -0.20929E-07
  2517    0.62499E+02    0.32097E+01    0.57565E-06   -0.29907E+01    0.94161E-09    0.24888E-06   -0.20929E-07
  2518    0.62350E+02    0.32130E+01    0.57480E-06   -0.30338E+01    0.94080E-09    0.24932E-06   -0.20926E-07
  2519    0.62204E+02    0.32159E+01    0.57394E-06   -0.30770E+01    0.93999E-09    0.24975E-06   -0.20921E-07
  2520    0.62062E+02    0.32186E+01    0.57309E-06   -0.31204E+01    0.93918E-09    0.25017E-06   -0.20913E-07
  2521    0.61922E+02    0.32211E+01    0.57224E-06   -0.31640E+01    0.93838E-09    0.25058E-06   -0.20903E-07
  2522    0.61788E+02    0.32232E+01    0.57139E-06   -0.32076E+01    0.93757E-09    0.25099E-06   -0.20891E-07
  2523    0.61656E+02    0.32251E+01    0.57054E-06   -0.32513E+01    0.93677E-09    0.25139E-06   -0.20876E-07
  2524    0.61527E+02    0.32266E+01    0.56969E-06   -0.32952E+01    0.93596E-09    0.25178E-06   -0.20859E-07
  2525    0.61402E+02    0.32278E+01    0.56885E-06   -0.33390E+01    0.93516E-09    0.25216E-06   -0.20840E-07
  2526    0.61282E+02    0.32286E+01    0.56800E-06   -0.33827E+01    0.93436E-09    0.25253E-06   -0.20819E-07
  2527    0.61162E+02    0.32292E+01    0.56716E-06   -0.34267E+01    0.93356E-09    0.25290E-06   -0.20795E-07
  2528    0.61047E+02    0.32296E+01    0.56632E-06   -0.34705E+01    0.93276E-09    0.25325E-06   -0.20769E-07
  2529    0.60937E+02    0.32296E+01    0.56548E-06   -0.35143E+01    0.93196E-09    0.25360E-06   -0.20741E-07
  2530    0.60830E+02    0.32294E+01    0.56464E-06   -0.35580E+01    0.93116E-09    0.25394E-06   -0.20710E-07
  2531    0.60725E+02    0.32287E+01    0.56380E-06   -0.36016E+01    0.93037E-09    0.25428E-06   -0.20678E-07
  2532    0.60623E+02    0.32279E+01    0.56297E-06   -0.36452E+01    0.92957E-09    0.25460E-06   -0.20643E-07
  2533    0.60527E+02    0.32267E+01    0.56213E-06   -0.36886E+01    0.92878E-09    0.25492E-06   -0.20606E-07
  2534    0.60432E+02    0.32252E+01    0.56130E-06   -0.37318E+01    0.92798E-09    0.25523E-06   -0.20567E-07
  2535    0.60340E+02    0.32233E+01    0.56047E-06   -0.37750E+01    0.92719E-09    0.25553E-06   -0.20525E-07
  2536    0.60251E+02    0.32212E+01    0.55964E-06   -0.38179E+01    0.92640E-09    0.25582E-06   -0.20482E-07
