#    L    TT             EE             BB             TE             PP             TP             EP          
  8499   -0.12207E-01    0.52230E-05    0.76784E-08    0.65313E-04    0.41788E-10    0.37992E-08    0.28772E-11
  8500   -0.12324E-01    0.52325E-05    0.76706E-08    0.65379E-04    0.41772E-10    0.37977E-08    0.28780E-11
  8501   -0.12441E-01    0.52421E-05    0.76627E-08    0.65445E-04    0.41755E-10    0.37961E-08    0.28787E-11
  8502   -0.12558E-01    0.52516E-05    0.76548E-08    0.65511E-04    0.41739E-10    0.37946E-08    0.28795E-11
  8503   -0.12675E-01    0.52611E-05    0.76470E-08    0.65576E-04    0.41722E-10    0.37931E-08    0.28802E-11
  8504   -0.12791E-01    0.52705E-05    0.76391E-08    0.65641E-04    0.41706E-10    0.37915E-08    0.28810E-11
  8505   -0.12907E-01    0.52800E-05    0.76313E-08    0.65706E-04    0.41690E-10    0.37900E-08    0.28817E-11
  8506   -0.13023E-01    0.52894E-05    0.76235E-08    0.65771E-04    0.41673E-10    0.37885E-08    0.28824E-11
  8507   -0.13139E-01    0.52988E-05    0.76156E-08    0.65836E-04    0.41657E-10    0.37869E-08    0.28832E-11
  8508   -0.13254E-01    0.53081E-05    0.76078E-08    0.65900E-04    0.41641E-10    0.37854E-08    0.28839E-11
  8509   -0.13369E-01    0.53175E-05    0.76000E-08    0.65964E-04    0.41624E-10    0.37839E-08    0.28846E-11
  8510   -0.13484E-01    0.53268E-05    0.75922E-08    0.66028E-04    0.41608E-10    0.37824E-08    0.28853E-11
  8511   -0.13598E-01    0.53361E-05    0.75844E-08    0.66092E-04    0.41592E-10    0.37808E-08    0.28860E-11
  8512   -0.13712E-01    0.53453E-05    0.75766E-08    0.66156E-04    0.41575E-10    0.37793E-08    0.28868E-11
  8513   -0.13826E-01    0.53546E-05    0.75689E-08    0.66219E-04    0.41559E-10    0.37778E-08    0.28875E-11
  8514   -0.13940E-01    0.53638E-05    0.75611E-08    0.66282E-04    0.41543E-10    0.37762E-08    0.28882E-11
  8515   -0.14053E-01    0.53730E-05    0.75533E-08    0.66345E-04    0.41526E-10    0.37747E-08    0.28889E-11
  8516   -0.14166E-01    0.53821E-05    0.75456E-08    0.66408E-04    0.41510E-10    0.37732E-08    0.28895E-11
  8517   -0.14279E-01    0.53912E-05    0.75378E-08    0.66471E-04    0.41494E-10    0.37717E-08    0.28902E-11
  8518   -0.14391E-01    0.54003E-05    0.75301E-08    0.66533E-04    0.41477E-10    0.37702E-08    0.28909E-11
  8519   -0.14504E-01    0.54094E-05    0.75223E-08    0.66595E-04    0.41461E-10    0.37686E-08    0.28916E-11
  8520   -0.14616E-01    0.54185E-05    0.75146E-08    0.66657E-04    0.41445E-10    0.37671E-08    0.28923E-11
  8521   -0.14727E-01    0.54275E-05    0.75069E-08    0.66719E-04    0.41429E-10    0.37656E-08    0.28929E-11
  8522   -0.14839E-01    0.54365E-05    0.74992E-08    0.66781E-04    0.41412E-10    0.37641E-08    0.28936E-11
  8523   -0.14950E-01    0.54455E-05    0.74914E-08    0.66842E-04    0.41396E-10    0.37625E-08    0.28943E-11
  8524   -0.15061E-01    0.54545E-05    0.74837E-08    0.66903E-04    0.41380E-10    0.37610E-08    0.28949E-11
  8525   -0.15171E-01    0.54634E-05    0.74760E-08    0.66964E-04    0.41364E-10    0.37595E-08    0.28956E-11
  8526   -0.15282E-01    0.54723E-05    0.74684E-08    0.67025E-04    0.41347E-10    0.37580E-08    0.28962E-11
  8527   -0.15392E-01    0.54812E-05    0.74607E-08    0.67085E-04    0.41331E-10    0.37565E-08    0.28969E-11
  8528   -0.15502E-01    0.54900E-05    0.74530E-08    0.67146E-04    0.41315E-10    0.37550E-08    0.28975E-11
  8529   -0.15611E-01    0.54989E-05    0.74453E-08    0.67206E-04    0.41299E-10    0.37534E-08    0.28981E-11
  8530   -0.15721E-01    0.55077E-05    0.74377E-08    0.67266E-04    0.41282E-10    0.37519E-08    0.28988E-11
  8531   -0.15830E-01    0.55164E-05    0.74300E-08    0.67326E-04    0.41266E-10    0.37504E-08    0.28994E-11
  8532   -0.15938E-01    0.55252E-05    0.74224E-08    0.67385E-04    0.41250E-10    0.37489E-08    0.29000E-11
  8533   -0.16047E-01    0.55339E-05    0.74148E-08    0.67445E-04    0.41234E-10    0.37474E-08    0.29006E-11
  8534   -0.16155E-01    0.55426E-05    0.74071E-08    0.67504E-04    0.41218E-10    0.37459E-08    0.29012E-11
  8535   -0.16263E-01    0.55513E-05    0.73995E-08    0.67563E-04    0.41201E-10    0.37444E-08    0.29018E-11
  8536   -0.16370E-01    0.55600E-05    0.73919E-08    0.67622E-04    0.41185E-10    0.37429E-08    0.29025E-11
  8537   -0.16478E-01    0.55686E-05    0.73843E-08    0.67680E-04    0.41169E-10    0.37413E-08    0.29031E-11
  8538   -0.16585E-01    0.55772E-05    0.73767E-08    0.67739E-04    0.41153E-10    0.37398E-08    0.29036E-11
  8539   -0.16692E-01    0.55858E-05    0.73691E-08    0.67797E-04    0.41137E-10    0.37383E-08    0.29042E-11
  8540   -0.16798E-01    0.55943E-05    0.73615E-08    0.67855E-04    0.41121E-10    0.37368E-08    0.29048E-11
  8541   -0.16905E-01    0.56029E-05    0.73539E-08    0.67913E-04    0.41105E-10    0.37353E-08    0.29054E-11
  8542   -0.17011E-01    0.56114E-05    0.73463E-08    0.67970E-04    0.41088E-10    0.37338E-08    0.29060E-11
  8543   -0.17116E-01    0.56198E-05    0.73388E-08    0.68028E-04    0.41072E-10    0.37323E-08    0.29066E-11
  8544   -0.17222E-01    0.56283E-05    0.73312E-08    0.68085E-04    0.41056E-10    0.37308E-08    0.29071E-11
  8545   -0.17327E-01    0.56367E-05    0.73237E-08    0.68142E-04    0.41040E-10    0.37293E-08    0.29077E-11
  8546   -0.17432E-01    0.56451E-05    0.73161E-08    0.68199E-04    0.41024E-10    0.37278E-08    0.29083E-11
  8547   -0.17537E-01    0.56535E-05    0.73086E-08    0.68255E-04    0.41008E-10    0.37263E-08    0.29088E-11
  8548   -0.17641E-01    0.56619E-05    0.73011E-08    0.68312E-04    0.40992E-10    0.37248E-08    0.29094E-11
  8549   -0.17745E-01    0.56702E-05    0.72935E-08    0.68368E-04    0.40976E-10    0.37233E-08    0.29099E-11
  8550   -0.17849E-01    0.56785E-05    0.72860E-08    0.68424E-04    0.40960E-10    0.37218E-08    0.29105E-11
  8551   -0.17953E-01    0.56868E-05    0.72785E-08    0.68480E-04    0.40944E-10    0.37203E-08    0.29110E-11
  8552   -0.18056E-01    0.56950E-05    0.72710E-08    0.68536E-04    0.40928E-10    0.37188E-08    0.29116E-11
  8553   -0.18159E-01    0.57033E-05    0.72635E-08    0.68591E-04    0.40912E-10    0.37173E-08    0.29121E-11
  8554   -0.18262E-01    0.57115E-05    0.72560E-08    0.68646E-04    0.40896E-10    0.37158E-08    0.29126E-11
  8555   -0.18365E-01    0.57197E-05    0.72485E-08    0.68701E-04    0.40880E-10    0.37143E-08    0.29131E-11
  8556   -0.18467E-01    0.57278E-05    0.72411E-08    0.68756E-04    0.40864E-10    0.37128E-08    0.29137E-11
  8557   -0.18569E-01    0.57359E-05    0.72336E-08    0.68811E-04    0.40848E-10    0.37113E-08    0.29142E-11
  8558   -0.18671E-01    0.57441E-05    0.72261E-08    0.68865E-04    0.40831E-10    0.37098E-08    0.29147E-11
  8559   -0.18773E-01    0.57521E-05    0.72187E-08    0.68920E-04    0.40815E-10    0.37083E-08    0.29152E-11
  8560   -0.18874E-01    0.57602E-05    0.72112E-08    0.68974E-04    0.40799E-10    0.37068E-08    0.29157E-11
  8561   -0.18975E-01    0.57682E-05    0.72038E-08    0.69028E-04    0.40784E-10    0.37053E-08    0.29162E-11
  8562   -0.19075E-01    0.57762E-05    0.71964E-08    0.69081E-04    0.40768E-10    0.37038E-08    0.29167E-11
  8563   -0.19176E-01    0.57842E-05    0.71889E-08    0.69135E-04    0.40752E-10    0.37023E-08    0.29172E-11
  8564   -0.19276E-01    0.57922E-05    0.71815E-08    0.69188E-04    0.40736E-10    0.37008E-08    0.29177E-11
  8565   -0.19376E-01    0.58001E-05    0.71741E-08    0.69241E-04    0.40720E-10    0.36994E-08    0.29182E-11
  8566   -0.19476E-01    0.58080E-05    0.71667E-08    0.69294E-04    0.40704E-10    0.36979E-08    0.29186E-11
  8567   -0.19575E-01    0.58159E-05    0.71593E-08    0.69347E-04    0.40688E-10    0.36964E-08    0.29191E-11
  8568   -0.19674E-01    0.58238E-05    0.71519E-08    0.69399E-04    0.40672E-10    0.36949E-08    0.29196E-11
  8569   -0.19773E-01    0.58316E-05    0.71445E-08    0.69452E-04    0.40656E-10    0.36934E-08    0.29201E-11
  8570   -0.19872E-01    0.58394E-05    0.71371E-08    0.69504E-04    0.40640E-10    0.36919E-08    0.29205E-11
  8571   -0.19970E-01    0.58472E-05    0.71298E-08    0.69556E-04    0.40624E-10    0.36904E-08    0.29210E-11
  8572   -0.20068E-01    0.58550E-05    0.71224E-08    0.69608E-04    0.40608E-10    0.36889E-08    0.29214E-11
  8573   -0.20166E-01    0.58627E-05    0.71151E-08    0.69659E-04    0.40592E-10    0.36875E-08    0.29219E-11
  8574   -0.20263E-01    0.58705E-05    0.71077E-08    0.69710E-04    0.40576E-10    0.36860E-08    0.29223E-11
  8575   -0.20361E-01    0.58781E-05    0.71004E-08    0.69762E-04    0.40560E-10    0.36845E-08    0.29228E-11
  8576   -0.20458E-01    0.58858E-05    0.70930E-08    0.69813E-04    0.40544E-10    0.36830E-08    0.29232E-11
  8577   -0.20555E-01    0.58935E-05    0.70857E-08    0.69863E-04    0.40529E-10    0.36815E-08    0.29236E-11
  8578   -0.20651E-01    0.59011E-05    0.70784E-08    0.69914E-04    0.40513E-10    0.36800E-08    0.29241E-11
  8579   -0.20747E-01    0.59087E-05    0.70711E-08    0.69964E-04    0.40497E-10    0.36786E-08    0.29245E-11
  8580   -0.20843E-01    0.59162E-05    0.70638E-08    0.70015E-04    0.40481E-10    0.36771E-08    0.29249E-11
  8581   -0.20939E-01    0.59238E-05    0.70565E-08    0.70065E-04    0.40465E-10    0.36756E-08    0.29253E-11
  8582   -0.21034E-01    0.59313E-05    0.70492E-08    0.70115E-04    0.40449E-10    0.36741E-08    0.29258E-11
  8583   -0.21130E-01    0.59388E-05    0.70419E-08    0.70164E-04    0.40433E-10    0.36726E-08    0.29262E-11
  8584   -0.21225E-01    0.59463E-05    0.70346E-08    0.70214E-04    0.40418E-10    0.36712E-08    0.29266E-11
  8585   -0.21319E-01    0.59537E-05    0.70273E-08    0.70263E-04    0.40402E-10    0.36697E-08    0.29270E-11
  8586   -0.21414E-01    0.59612E-05    0.70201E-08    0.70312E-04    0.40386E-10    0.36682E-08    0.29274E-11
  8587   -0.21508E-01    0.59686E-05    0.70128E-08    0.70361E-04    0.40370E-10    0.36667E-08    0.29278E-11
  8588   -0.21602E-01    0.59759E-05    0.70055E-08    0.70409E-04    0.40354E-10    0.36653E-08    0.29281E-11
  8589   -0.21695E-01    0.59833E-05    0.69983E-08    0.70458E-04    0.40339E-10    0.36638E-08    0.29285E-11
  8590   -0.21789E-01    0.59906E-05    0.69911E-08    0.70506E-04    0.40323E-10    0.36623E-08    0.29289E-11
  8591   -0.21882E-01    0.59979E-05    0.69838E-08    0.70554E-04    0.40307E-10    0.36609E-08    0.29293E-11
  8592   -0.21975E-01    0.60052E-05    0.69766E-08    0.70602E-04    0.40291E-10    0.36594E-08    0.29297E-11
  8593   -0.22067E-01    0.60125E-05    0.69694E-08    0.70650E-04    0.40275E-10    0.36579E-08    0.29300E-11
  8594   -0.22160E-01    0.60197E-05    0.69622E-08    0.70698E-04    0.40260E-10    0.36564E-08    0.29304E-11
  8595   -0.22252E-01    0.60269E-05    0.69550E-08    0.70745E-04    0.40244E-10    0.36550E-08    0.29308E-11
  8596   -0.22344E-01    0.60341E-05    0.69478E-08    0.70792E-04    0.40228E-10    0.36535E-08    0.29311E-11
  8597   -0.22435E-01    0.60413E-05    0.69406E-08    0.70839E-04    0.40212E-10    0.36520E-08    0.29315E-11
  8598   -0.22526E-01    0.60484E-05    0.69334E-08    0.70886E-04    0.40197E-10    0.36506E-08    0.29318E-11
  8599   -0.22618E-01    0.60555E-05    0.69262E-08    0.70932E-04    0.40181E-10    0.36491E-08    0.29322E-11
  8600   -0.22708E-01    0.60626E-05    0.69190E-08    0.70979E-04    0.40165E-10    0.36476E-08    0.29325E-11
  8601   -0.22799E-01    0.60697E-05    0.69119E-08    0.71025E-04    0.40150E-10    0.36462E-08    0.29328E-11
  8602   -0.22889E-01    0.60767E-05    0.69047E-08    0.71071E-04    0.40134E-10    0.36447E-08    0.29332E-11
  8603   -0.22979E-01    0.60837E-05    0.68976E-08    0.71117E-04    0.40118E-10    0.36432E-08    0.29335E-11
  8604   -0.23069E-01    0.60907E-05    0.68904E-08    0.71162E-04    0.40102E-10    0.36418E-08    0.29338E-11
  8605   -0.23158E-01    0.60977E-05    0.68833E-08    0.71208E-04    0.40087E-10    0.36403E-08    0.29341E-11
  8606   -0.23248E-01    0.61046E-05    0.68761E-08    0.71253E-04    0.40071E-10    0.36388E-08    0.29345E-11
  8607   -0.23337E-01    0.61116E-05    0.68690E-08    0.71298E-04    0.40055E-10    0.36374E-08    0.29348E-11
  8608   -0.23425E-01    0.61185E-05    0.68619E-08    0.71343E-04    0.40040E-10    0.36359E-08    0.29351E-11
  8609   -0.23514E-01    0.61253E-05    0.68548E-08    0.71388E-04    0.40024E-10    0.36345E-08    0.29354E-11
  8610   -0.23602E-01    0.61322E-05    0.68477E-08    0.71432E-04    0.40008E-10    0.36330E-08    0.29357E-11
  8611   -0.23690E-01    0.61390E-05    0.68406E-08    0.71477E-04    0.39993E-10    0.36315E-08    0.29360E-11
  8612   -0.23778E-01    0.61458E-05    0.68335E-08    0.71521E-04    0.39977E-10    0.36301E-08    0.29363E-11
  8613   -0.23865E-01    0.61526E-05    0.68264E-08    0.71565E-04    0.39961E-10    0.36286E-08    0.29365E-11
  8614   -0.23953E-01    0.61594E-05    0.68193E-08    0.71609E-04    0.39946E-10    0.36272E-08    0.29368E-11
  8615   -0.24039E-01    0.61661E-05    0.68123E-08    0.71652E-04    0.39930E-10    0.36257E-08    0.29371E-11
  8616   -0.24126E-01    0.61728E-05    0.68052E-08    0.71695E-04    0.39915E-10    0.36243E-08    0.29374E-11
  8617   -0.24213E-01    0.61795E-05    0.67982E-08    0.71739E-04    0.39899E-10    0.36228E-08    0.29377E-11
  8618   -0.24299E-01    0.61862E-05    0.67911E-08    0.71782E-04    0.39883E-10    0.36214E-08    0.29379E-11
  8619   -0.24385E-01    0.61928E-05    0.67841E-08    0.71825E-04    0.39868E-10    0.36199E-08    0.29382E-11
  8620   -0.24470E-01    0.61994E-05    0.67770E-08    0.71867E-04    0.39852E-10    0.36184E-08    0.29384E-11
  8621   -0.24556E-01    0.62060E-05    0.67700E-08    0.71910E-04    0.39837E-10    0.36170E-08    0.29387E-11
  8622   -0.24641E-01    0.62126E-05    0.67630E-08    0.71952E-04    0.39821E-10    0.36155E-08    0.29390E-11
  8623   -0.24726E-01    0.62191E-05    0.67560E-08    0.71994E-04    0.39805E-10    0.36141E-08    0.29392E-11
  8624   -0.24811E-01    0.62256E-05    0.67489E-08    0.72036E-04    0.39790E-10    0.36126E-08    0.29394E-11
  8625   -0.24895E-01    0.62321E-05    0.67419E-08    0.72078E-04    0.39774E-10    0.36112E-08    0.29397E-11
  8626   -0.24979E-01    0.62386E-05    0.67349E-08    0.72119E-04    0.39759E-10    0.36097E-08    0.29399E-11
  8627   -0.25063E-01    0.62451E-05    0.67280E-08    0.72160E-04    0.39743E-10    0.36083E-08    0.29402E-11
  8628   -0.25147E-01    0.62515E-05    0.67210E-08    0.72202E-04    0.39728E-10    0.36068E-08    0.29404E-11
  8629   -0.25230E-01    0.62579E-05    0.67140E-08    0.72243E-04    0.39712E-10    0.36054E-08    0.29406E-11
  8630   -0.25313E-01    0.62643E-05    0.67070E-08    0.72283E-04    0.39697E-10    0.36040E-08    0.29408E-11
  8631   -0.25396E-01    0.62706E-05    0.67001E-08    0.72324E-04    0.39681E-10    0.36025E-08    0.29410E-11
  8632   -0.25479E-01    0.62770E-05    0.66931E-08    0.72364E-04    0.39666E-10    0.36011E-08    0.29413E-11
  8633   -0.25561E-01    0.62833E-05    0.66862E-08    0.72405E-04    0.39650E-10    0.35996E-08    0.29415E-11
  8634   -0.25643E-01    0.62896E-05    0.66792E-08    0.72445E-04    0.39635E-10    0.35982E-08    0.29417E-11
  8635   -0.25725E-01    0.62958E-05    0.66723E-08    0.72484E-04    0.39619E-10    0.35967E-08    0.29419E-11
  8636   -0.25807E-01    0.63021E-05    0.66653E-08    0.72524E-04    0.39604E-10    0.35953E-08    0.29421E-11
  8637   -0.25888E-01    0.63083E-05    0.66584E-08    0.72564E-04    0.39588E-10    0.35938E-08    0.29423E-11
  8638   -0.25970E-01    0.63145E-05    0.66515E-08    0.72603E-04    0.39573E-10    0.35924E-08    0.29424E-11
  8639   -0.26050E-01    0.63206E-05    0.66446E-08    0.72642E-04    0.39557E-10    0.35910E-08    0.29426E-11
  8640   -0.26131E-01    0.63268E-05    0.66377E-08    0.72681E-04    0.39542E-10    0.35895E-08    0.29428E-11
  8641   -0.26211E-01    0.63329E-05    0.66308E-08    0.72720E-04    0.39526E-10    0.35881E-08    0.29430E-11
  8642   -0.26292E-01    0.63390E-05    0.66239E-08    0.72758E-04    0.39511E-10    0.35867E-08    0.29432E-11
  8643   -0.26371E-01    0.63451E-05    0.66170E-08    0.72797E-04    0.39495E-10    0.35852E-08    0.29433E-11
  8644   -0.26451E-01    0.63512E-05    0.66101E-08    0.72835E-04    0.39480E-10    0.35838E-08    0.29435E-11
  8645   -0.26531E-01    0.63572E-05    0.66033E-08    0.72873E-04    0.39464E-10    0.35823E-08    0.29436E-11
  8646   -0.26610E-01    0.63632E-05    0.65964E-08    0.72911E-04    0.39449E-10    0.35809E-08    0.29438E-11
  8647   -0.26689E-01    0.63692E-05    0.65895E-08    0.72948E-04    0.39434E-10    0.35795E-08    0.29440E-11
  8648   -0.26767E-01    0.63751E-05    0.65827E-08    0.72986E-04    0.39418E-10    0.35780E-08    0.29441E-11
  8649   -0.26846E-01    0.63811E-05    0.65759E-08    0.73023E-04    0.39403E-10    0.35766E-08    0.29443E-11
  8650   -0.26924E-01    0.63870E-05    0.65690E-08    0.73060E-04    0.39387E-10    0.35752E-08    0.29444E-11
  8651   -0.27002E-01    0.63929E-05    0.65622E-08    0.73097E-04    0.39372E-10    0.35737E-08    0.29445E-11
  8652   -0.27079E-01    0.63988E-05    0.65554E-08    0.73134E-04    0.39357E-10    0.35723E-08    0.29447E-11
  8653   -0.27157E-01    0.64046E-05    0.65485E-08    0.73170E-04    0.39341E-10    0.35709E-08    0.29448E-11
  8654   -0.27234E-01    0.64104E-05    0.65417E-08    0.73207E-04    0.39326E-10    0.35694E-08    0.29449E-11
  8655   -0.27311E-01    0.64162E-05    0.65349E-08    0.73243E-04    0.39311E-10    0.35680E-08    0.29450E-11
  8656   -0.27387E-01    0.64220E-05    0.65281E-08    0.73279E-04    0.39295E-10    0.35666E-08    0.29452E-11
  8657   -0.27464E-01    0.64278E-05    0.65213E-08    0.73315E-04    0.39280E-10    0.35652E-08    0.29453E-11
  8658   -0.27540E-01    0.64335E-05    0.65145E-08    0.73350E-04    0.39265E-10    0.35637E-08    0.29454E-11
  8659   -0.27616E-01    0.64392E-05    0.65078E-08    0.73386E-04    0.39249E-10    0.35623E-08    0.29455E-11
  8660   -0.27692E-01    0.64449E-05    0.65010E-08    0.73421E-04    0.39234E-10    0.35609E-08    0.29456E-11
  8661   -0.27767E-01    0.64506E-05    0.64942E-08    0.73456E-04    0.39219E-10    0.35594E-08    0.29457E-11
  8662   -0.27842E-01    0.64562E-05    0.64875E-08    0.73491E-04    0.39203E-10    0.35580E-08    0.29458E-11
  8663   -0.27917E-01    0.64618E-05    0.64807E-08    0.73526E-04    0.39188E-10    0.35566E-08    0.29459E-11
  8664   -0.27992E-01    0.64674E-05    0.64740E-08    0.73560E-04    0.39173E-10    0.35552E-08    0.29460E-11
  8665   -0.28066E-01    0.64730E-05    0.64672E-08    0.73595E-04    0.39157E-10    0.35538E-08    0.29460E-11
  8666   -0.28141E-01    0.64785E-05    0.64605E-08    0.73629E-04    0.39142E-10    0.35523E-08    0.29461E-11
  8667   -0.28215E-01    0.64841E-05    0.64538E-08    0.73663E-04    0.39127E-10    0.35509E-08    0.29462E-11
  8668   -0.28288E-01    0.64896E-05    0.64470E-08    0.73697E-04    0.39111E-10    0.35495E-08    0.29463E-11
  8669   -0.28362E-01    0.64951E-05    0.64403E-08    0.73730E-04    0.39096E-10    0.35481E-08    0.29463E-11
  8670   -0.28435E-01    0.65005E-05    0.64336E-08    0.73764E-04    0.39081E-10    0.35466E-08    0.29464E-11
  8671   -0.28508E-01    0.65060E-05    0.64269E-08    0.73797E-04    0.39066E-10    0.35452E-08    0.29465E-11
  8672   -0.28581E-01    0.65114E-05    0.64202E-08    0.73830E-04    0.39050E-10    0.35438E-08    0.29465E-11
  8673   -0.28653E-01    0.65168E-05    0.64135E-08    0.73863E-04    0.39035E-10    0.35424E-08    0.29466E-11
  8674   -0.28725E-01    0.65221E-05    0.64069E-08    0.73896E-04    0.39020E-10    0.35410E-08    0.29466E-11
  8675   -0.28797E-01    0.65275E-05    0.64002E-08    0.73929E-04    0.39005E-10    0.35396E-08    0.29467E-11
  8676   -0.28869E-01    0.65328E-05    0.63935E-08    0.73961E-04    0.38989E-10    0.35381E-08    0.29467E-11
  8677   -0.28941E-01    0.65381E-05    0.63868E-08    0.73993E-04    0.38974E-10    0.35367E-08    0.29467E-11
  8678   -0.29012E-01    0.65434E-05    0.63802E-08    0.74025E-04    0.38959E-10    0.35353E-08    0.29468E-11
  8679   -0.29083E-01    0.65486E-05    0.63735E-08    0.74057E-04    0.38944E-10    0.35339E-08    0.29468E-11
  8680   -0.29154E-01    0.65539E-05    0.63669E-08    0.74089E-04    0.38929E-10    0.35325E-08    0.29468E-11
  8681   -0.29224E-01    0.65591E-05    0.63603E-08    0.74120E-04    0.38913E-10    0.35311E-08    0.29468E-11
  8682   -0.29295E-01    0.65643E-05    0.63536E-08    0.74152E-04    0.38898E-10    0.35297E-08    0.29469E-11
  8683   -0.29365E-01    0.65694E-05    0.63470E-08    0.74183E-04    0.38883E-10    0.35282E-08    0.29469E-11
  8684   -0.29434E-01    0.65746E-05    0.63404E-08    0.74214E-04    0.38868E-10    0.35268E-08    0.29469E-11
  8685   -0.29504E-01    0.65797E-05    0.63338E-08    0.74245E-04    0.38853E-10    0.35254E-08    0.29469E-11
  8686   -0.29573E-01    0.65848E-05    0.63272E-08    0.74275E-04    0.38837E-10    0.35240E-08    0.29469E-11
  8687   -0.29642E-01    0.65899E-05    0.63206E-08    0.74306E-04    0.38822E-10    0.35226E-08    0.29469E-11
  8688   -0.29711E-01    0.65949E-05    0.63140E-08    0.74336E-04    0.38807E-10    0.35212E-08    0.29469E-11
  8689   -0.29780E-01    0.66000E-05    0.63074E-08    0.74366E-04    0.38792E-10    0.35198E-08    0.29469E-11
  8690   -0.29848E-01    0.66050E-05    0.63008E-08    0.74396E-04    0.38777E-10    0.35184E-08    0.29469E-11
  8691   -0.29916E-01    0.66100E-05    0.62942E-08    0.74426E-04    0.38762E-10    0.35170E-08    0.29468E-11
  8692   -0.29984E-01    0.66149E-05    0.62877E-08    0.74455E-04    0.38747E-10    0.35156E-08    0.29468E-11
  8693   -0.30052E-01    0.66199E-05    0.62811E-08    0.74484E-04    0.38731E-10    0.35142E-08    0.29468E-11
  8694   -0.30119E-01    0.66248E-05    0.62745E-08    0.74514E-04    0.38716E-10    0.35128E-08    0.29468E-11
  8695   -0.30187E-01    0.66297E-05    0.62680E-08    0.74543E-04    0.38701E-10    0.35113E-08    0.29467E-11
  8696   -0.30253E-01    0.66345E-05    0.62615E-08    0.74572E-04    0.38686E-10    0.35099E-08    0.29467E-11
  8697   -0.30320E-01    0.66394E-05    0.62549E-08    0.74600E-04    0.38671E-10    0.35085E-08    0.29467E-11
  8698   -0.30387E-01    0.66442E-05    0.62484E-08    0.74629E-04    0.38656E-10    0.35071E-08    0.29466E-11
  8699   -0.30453E-01    0.66490E-05    0.62419E-08    0.74657E-04    0.38641E-10    0.35057E-08    0.29466E-11
  8700   -0.30519E-01    0.66538E-05    0.62354E-08    0.74685E-04    0.38626E-10    0.35043E-08    0.29465E-11
  8701   -0.30584E-01    0.66586E-05    0.62288E-08    0.74713E-04    0.38611E-10    0.35029E-08    0.29465E-11
  8702   -0.30650E-01    0.66633E-05    0.62223E-08    0.74741E-04    0.38596E-10    0.35015E-08    0.29464E-11
  8703   -0.30715E-01    0.66681E-05    0.62158E-08    0.74768E-04    0.38581E-10    0.35001E-08    0.29464E-11
  8704   -0.30780E-01    0.66727E-05    0.62093E-08    0.74796E-04    0.38566E-10    0.34987E-08    0.29463E-11
  8705   -0.30845E-01    0.66774E-05    0.62029E-08    0.74823E-04    0.38551E-10    0.34973E-08    0.29462E-11
  8706   -0.30910E-01    0.66821E-05    0.61964E-08    0.74850E-04    0.38535E-10    0.34959E-08    0.29461E-11
  8707   -0.30974E-01    0.66867E-05    0.61899E-08    0.74877E-04    0.38520E-10    0.34945E-08    0.29461E-11
  8708   -0.31038E-01    0.66913E-05    0.61834E-08    0.74904E-04    0.38505E-10    0.34931E-08    0.29460E-11
  8709   -0.31102E-01    0.66959E-05    0.61770E-08    0.74930E-04    0.38490E-10    0.34918E-08    0.29459E-11
  8710   -0.31165E-01    0.67005E-05    0.61705E-08    0.74957E-04    0.38475E-10    0.34904E-08    0.29458E-11
  8711   -0.31229E-01    0.67050E-05    0.61641E-08    0.74983E-04    0.38460E-10    0.34890E-08    0.29457E-11
  8712   -0.31292E-01    0.67095E-05    0.61576E-08    0.75009E-04    0.38445E-10    0.34876E-08    0.29456E-11
  8713   -0.31355E-01    0.67140E-05    0.61512E-08    0.75035E-04    0.38430E-10    0.34862E-08    0.29455E-11
  8714   -0.31417E-01    0.67185E-05    0.61448E-08    0.75061E-04    0.38415E-10    0.34848E-08    0.29454E-11
  8715   -0.31480E-01    0.67230E-05    0.61384E-08    0.75086E-04    0.38400E-10    0.34834E-08    0.29453E-11
  8716   -0.31542E-01    0.67274E-05    0.61319E-08    0.75111E-04    0.38385E-10    0.34820E-08    0.29452E-11
  8717   -0.31604E-01    0.67318E-05    0.61255E-08    0.75137E-04    0.38370E-10    0.34806E-08    0.29451E-11
  8718   -0.31665E-01    0.67362E-05    0.61191E-08    0.75162E-04    0.38355E-10    0.34792E-08    0.29450E-11
  8719   -0.31727E-01    0.67406E-05    0.61127E-08    0.75186E-04    0.38341E-10    0.34778E-08    0.29449E-11
  8720   -0.31788E-01    0.67449E-05    0.61063E-08    0.75211E-04    0.38326E-10    0.34764E-08    0.29447E-11
  8721   -0.31849E-01    0.67492E-05    0.60999E-08    0.75236E-04    0.38311E-10    0.34751E-08    0.29446E-11
  8722   -0.31910E-01    0.67535E-05    0.60936E-08    0.75260E-04    0.38296E-10    0.34737E-08    0.29445E-11
  8723   -0.31970E-01    0.67578E-05    0.60872E-08    0.75284E-04    0.38281E-10    0.34723E-08    0.29443E-11
  8724   -0.32031E-01    0.67621E-05    0.60808E-08    0.75308E-04    0.38266E-10    0.34709E-08    0.29442E-11
  8725   -0.32091E-01    0.67663E-05    0.60745E-08    0.75332E-04    0.38251E-10    0.34695E-08    0.29441E-11
  8726   -0.32151E-01    0.67705E-05    0.60681E-08    0.75355E-04    0.38236E-10    0.34681E-08    0.29439E-11
  8727   -0.32210E-01    0.67747E-05    0.60618E-08    0.75379E-04    0.38221E-10    0.34667E-08    0.29438E-11
